Speech;Timestamp
To je beg. Dobro? Jel treba tu nešto možda još već? Čini mi se dosta ovako, jednostavno, intuitivno.;0:24:06.840000 - 0:24:14.840000
Dobro. E, i sad, nekak ako su svijetovi duplo V i duplo V crta B simulirani, uredo, to ću ovako značit, onda svakako imam da su modalno ekvivalentni.;0:24:15.840000 - 0:24:37.840000
Dobro, znači, iste formule su na njima istilite. Ovo tu znači modalno ekvivalentni, ovo znači B simulirani.;0:24:37.840000 - 0:24:45.840000
Vidite, znači, čim imam B simulirane svijetove, s nekom B simulacijom uopće me nije briga, ovoga, točno će iste formule na njima vrijedit, modalne.;0:24:46.840000 - 0:24:55.840000
E, i sad se pitam šta je s ovim. Je li to istina? Šta biste rekli? Nije.;0:24:56.840000 - 0:25:06.840000
Ovoga, odnosno, uglavnom nije. Ne onak, kako bi mislili, jel ovak baš direktno.;0:25:07.840000 - 0:25:19.840000
Ono što je istina je da su ti, da nekak duplo V, modalno ekvivalentno sa duplo V crta, dovode do B similarity somewhere else.;0:25:20.840000 - 0:25:32.840000
Dobro? Znači, oni će biti B simulirani negdje drugdje. Ne baš oni, ali nešto jako slično njima.;0:25:32.840000 - 0:25:39.840000
Znači, imat ćemo nešto što se zove ultrafiltar proširenje ovoga jednog i drugog modela. Uredno?;0:25:39.840000 - 0:25:54.840000
I onda će ovim svijetovima odgovarati ultrafiltri i B svijetovi tamo. Duplo V U i duplo V crtica U.;0:25:54.840000 - 0:26:04.840000
Ja ih inače više volim pisati pi duplo V i pi duplo V crtica U, pravo zato da se ovo ne dogodi, jel ne vezi?;0:26:05.840000 - 0:26:11.840000
E, i oni će biti B simulirani. Dobro? Znači, kad gotovo imam ovu situaciju, imat ću i ovu.;0:26:12.840000 - 0:26:18.840000
Samo će biti negdje drugdje, u nekim drugim modelima, ali to je jedna jako važna stvar o kojoj ćemo pričati već.;0:26:19.840000 - 0:26:25.840000
Možda, čak danas. Dobro. Znači, ok. Samo bi ovo tu možda rekao.;0:26:25.840000 - 0:26:34.840000
Jel znate dokazivati ovakve negakve stvari indukcijom po složenosti formule,;0:26:34.840000 - 0:26:40.840000
samo sad ćete imati još slučaje gdje vrijedi diamond fee.;0:26:40.840000 - 0:26:44.840000
I kak ćete se sad riješiti tog slučaja? Pa, tog slučaja ćete se riješiti.;0:26:44.840000 - 0:26:49.840000
Znači, kaj, ako imam da mi je, kaj hoću? Aha, imam VZV, jel? VZV crta. Dobro.;0:26:50.840000 - 0:26:57.840000
I sad na V vrijedi fee. Dobro? Diamond fee. Jel? Ajde, neki je fee, diamond, psi. Dobro?;0:26:57.840000 - 0:27:07.840000
Šta ću sad napraviti? Znači, recimo da sam ove druge, ono,;0:27:08.840000 - 0:27:15.840000
da imam predpostavku indukcije, jel naravno. Znači, šta sad mogu iz ovoga zaključiti?;0:27:17.840000 - 0:27:24.840000
Znači, mogu zaključiti da postoji ovaj V na kojem bi bio psi. Dobro?;0:27:24.840000 - 0:27:28.840000
Znači, tu mi je diamond psi. Jel? Znači, imam V na kojem mi je psi.;0:27:28.840000 - 0:27:33.840000
I imam upravo ovu situaciju. Dobro? Znači, pomoću forth mogu naći ovoga. Jel tako?;0:27:33.840000 - 0:27:40.840000
I po predpostavci indukcije, jel, budući da sad govorimo o formuli psi,;0:27:42.840000 - 0:27:48.840000
na njemu će biti istinita psi. Jel tako? E, a budući da je na njemu istinita psi,;0:27:48.840000 - 0:27:53.840000
onda je valjda tu diamond psi istinita. Jel tako? Pa smo dobili da je tu ovoga;0:27:53.840000 - 0:27:58.840000
istinita diamond psi i povuklo da je na duplove crta istinita diamond psi.;0:27:58.840000 - 0:28:03.840000
I u drugom smjeru mi treba, naravno, back. Dobro? Znači, nemojte misliti da ovo možete izostaviti slučajno.;0:28:03.840000 - 0:28:10.840000
Jer treba će vam sada. Dobro? A gdje u indukciji treba at?;0:28:10.840000 - 0:28:15.840000
Znači, treba u bazi indukcije. Gotovo. Dobro? Znači, trivić. Teški trivić. Ok?;0:28:15.840000 - 0:28:21.840000
Ko što bi čovjek i očekivao kad nešto tako, ajmo reći, homomorfno.;0:28:21.840000 - 0:28:29.840000
Nije baš najbolja riječ, ali ono kao homomorfno ono proširuje ovak nešto jednostavno.;0:28:29.840000 - 0:28:36.840000
Nije dobro tako pričati.;0:28:37.840000 - 0:28:39.840000
Dobro. Ovo tu, znači, šta smo rekli? Bisimulirani svjetovi su modalno ekivalentni.;0:28:52.840000 - 0:28:59.840000
Odnosno, možemo to još reći, modalne formule su invariantne na bisimulacije.;0:28:59.840000 - 0:29:04.840000
Dobro? Kad god izbisimuliramo, ostane ista ovoga istinita, odnosno lažna, jel?;0:29:04.840000 - 0:29:13.840000
Znači, to je samo da se naviknemo na tu terminologiju, jer će nam jako trebat kod teorije korespondenzije.;0:29:13.840000 - 0:29:21.840000
Dobro. Znači, aha, samo malo. Aj, dobro, neću vas malo tretirati.;0:29:22.840000 - 0:29:30.840000
Znači, rekli smo da je refleksivnost okvira modalno definabilna ovom formulom.;0:29:31.840000 - 0:29:35.840000
Ili ono, P, povlači, da, P, kondicional, diamond, P.;0:29:35.840000 - 0:29:40.840000
No, refleksivnost modela nije.;0:29:41.840000 - 0:29:44.840000
Vidite, šta smo mi zapravo bili pokazali? Mi smo pokazali, aha, samo malo.;0:29:46.840000 - 0:29:56.840000
Mi smo pokazali da ova formula nije dobra, jel tako?;0:29:56.840000 - 0:30:05.840000
Mi smo pokazali da ta formula nije dobra.;0:30:06.840000 - 0:30:08.840000
Ali mi bi sad htjeli pokazati da nijedan skup formula nije dobar.;0:30:08.840000 - 0:30:12.840000
Znači, pokazali smo da ova formula može vrijediti na modelu koji nije refleksivan.;0:30:17.840000 - 0:30:22.840000
Ali nismo vidjeli da stvarno nema nijedne formule ili skupa formula;0:30:23.840000 - 0:30:28.840000
koji bi karakterizirao refleksivnost modela.;0:30:28.840000 - 0:30:30.840000
To nismo napravili. U redu. To je puno teže, očito.;0:30:30.840000 - 0:30:35.840000
E sad, neka je K klasa svih modela takvih da je R refleksivna.;0:30:36.840000 - 0:30:42.840000
U redu. Znači, potrpali smo sve refleksivne modele u klasu K.;0:30:42.840000 - 0:30:47.840000
I sad gledajte ova dva modela. Jedan će od njih biti refleksivan,;0:30:47.840000 - 0:30:51.840000
a drugi neće. U redu. Znači, koji je to koji nije refleksivan,;0:30:51.840000 - 0:30:56.840000
to je one koje smo već vidjeli. Dobro?;0:30:56.840000 - 0:30:59.840000
Znači, jesmo baš tako? Jesmo. Ovo tu je točno one prvi koji sam vam pokazao.;0:30:59.840000 - 0:31:04.840000
Znači, pogledamo prirodne brojeve sa standardnim uređajem,;0:31:04.840000 - 0:31:08.840000
ovim, i refleksivnim, i uzmemo da niš nije istina.;0:31:08.840000 - 0:31:13.840000
Dobro? Znači, V od P je prazno za sve P.;0:31:13.840000 - 0:31:16.840000
E, i sad.;0:31:17.840000 - 0:31:19.840000
Dobro? I uzmemo jednu točku koja je povezana sama sa sobom.;0:31:19.840000 - 0:31:34.840000
Nije one najjednostavniji mogući model, nego drugi po redu.;0:31:34.840000 - 0:31:38.840000
I opet uzmem isti V, jel? Iz očitih razloga.;0:31:43.840000 - 0:31:47.840000
I sad gledajte, koja će biti moja bisimulacija? Pa jasno je, ne?;0:31:47.840000 - 0:31:51.840000
Znači, povezat ću jedan s jedinim šta mogu, kak se ove zove dupli V,;0:31:51.840000 - 0:31:55.840000
dva sa dupli V, tri, itd. Dobro?;0:31:55.840000 - 0:31:58.840000
Znači, šta? N puta singleton duplo V će biti bisimulacija. Jel se slažete?;0:31:58.840000 - 0:32:05.840000
Jel tako da su iste propozicijske varijable istinite tu i tu?;0:32:05.840000 - 0:32:10.840000
Tu i tu, tu i tu, nijedna, jel? Tako smo definirali.;0:32:10.840000 - 0:32:15.840000
Znači, uvjet et u definiciji bisimulacije, uvjet et vrijedi.;0:32:16.840000 - 0:32:23.840000
Jel vrijedi uvjet fort? Jel kad se ja tu pomaknem, dobro?;0:32:24.840000 - 0:32:30.840000
I sad naravno zamišljam si ovaj bisimulirani dio tu, dva duple V.;0:32:30.840000 - 0:32:34.840000
Kad se ja tu pomaknem, jel se mogu odavdje pomaknut nekamo;0:32:34.840000 - 0:32:39.840000
gdje će opet biti bisimulirano sa tri? Pa, hvala Bogu, ne? Tu.;0:32:39.840000 - 0:32:44.840000
Jel vidite da kol'ko god se tu mičem, tak se isto i tu mogu micat.;0:32:44.840000 - 0:32:49.840000
A k se tu mičem, pa onda se i tu od bilo koga mogu dalje micat.;0:32:49.840000 - 0:32:54.840000
I sve cijelo vrijeme bisimulirano tak da o tome uopće ne moram misliti.;0:32:54.840000 - 0:32:57.840000
Dobro? Mislim, u toj relaciji za koju tvrdim da je bisimulacija.;0:32:57.840000 - 0:33:02.840000
Dobro. Znači, jedan od ovih modela je u klasika,;0:33:02.840000 - 0:33:12.840000
jedan nije u klasika, a imamo bisimulaciju između njih.;0:33:12.840000 - 0:33:16.840000
Pa, to je veliki problem. Dobro?;0:33:16.840000 - 0:33:18.840000
Pretpostavimo da neki skup modelnih formula sigma;0:33:19.840000 - 0:33:22.840000
definira tu klasu K. Odnosno, da je klasa K jednaka svim modelima;0:33:22.840000 - 0:33:28.840000
na kojima je globalno istinit čitav sigma. Dobro?;0:33:28.840000 - 0:33:32.840000
Dakle, M2 je u toj klasi K. Dobro? Znači, ovoga M2 forsira sigma.;0:33:32.840000 - 0:33:41.840000
Je li tako? Dobro? Ali znamo da su modelne formule;0:33:41.840000 - 0:33:45.840000
invariantne na bisimulacije. Kofolnatočkovnom modelu, ali sad;0:33:45.840000 - 0:33:49.840000
za svaku točku imamo, pa onda imamo i globalno, jel?;0:33:49.840000 - 0:33:53.840000
Znači, čim imam ovo tu, imam za svaki svijet, pa čim imam bisimulaciju;0:33:53.840000 - 0:33:57.840000
s nekim svijetom, s kojim god hoću, ovoga imat ću tamo;0:33:57.840000 - 0:34:02.840000
i onda imam na čitavom modelu, jel? Znači, ovoga M1 forsira sigma.;0:34:02.840000 - 0:34:07.840000
Dobro? E, ali kak M1 forsira sigma, a M1 nije, tu bi trebalo valjda biti,;0:34:07.840000 - 0:34:14.840000
nije element, jel tako? Aha, ne, tu treba biti element, dobro.;0:34:14.840000 - 0:34:19.840000
Znači, M1 je iz toga element od mod G od sigma što je jednako K,;0:34:19.840000 - 0:34:23.840000
a tu piše da nije. Dobro? Evo, vidite koliko strašno snažnu stvar;0:34:23.840000 - 0:34:30.840000
smo dokazali sa nekakvim relativno jednostavnim razmatrenjima, jel?;0:34:30.840000 - 0:34:34.840000
Ali vidite kak te bisimulacije jako zgodno dođu, jel?;0:34:34.840000 - 0:34:37.840000
I često ćete identificirat nekakvu bisimulaciju i onda ćete pomoću toga moć;0:34:37.840000 - 0:34:42.840000
brutalnu stvar dokazat u modelnoj logici, jel?;0:34:42.840000 - 0:34:45.840000
Dobro, idemo kak stojimo. Ajde, idemo još malo.;0:34:46.840000 - 0:34:53.840000
Znači, obično sam volio tu napraviti ono, pauzu,;0:34:53.840000 - 0:34:57.840000
odnosno do drugog puta čekat, jer o ovome ćemo jako pričati idući put.;0:34:57.840000 - 0:35:03.840000
Ali nema veze, možda bolje da malo damo uvod pa ćemo idući put ozbiljno o tome.;0:35:03.840000 - 0:35:13.840000
Budem sad skroz na prste. Znači, šta je vam je generirani podokvir,;0:35:16.840000 - 0:35:22.840000
ak imate okvir? Evo, idem nekakvi okvir crtat, kaj ja znam.;0:35:22.840000 - 0:35:28.840000
Evo, ovo tu sve skupa neka mi je okvir.;0:35:33.840000 - 0:35:42.840000
Dobro? I sad šta znači da je neki podokvir, a sad šta bi bilo podokvir?;0:35:42.840000 - 0:35:48.840000
Počupam ovoga svijetove koje hoću, ovoga i između njih;0:35:48.840000 - 0:35:53.840000
ak ima ikakvih bridova, isto. Ne mogu baš odustat od bridova.;0:35:53.840000 - 0:35:59.840000
Ovoga, mislim, dobro, teoretski bih mogoo reći da je i to podokvir, nevaze.;0:36:00.840000 - 0:36:06.840000
Generirani znači da želim sačuvati sve sljedbenike,;0:36:07.840000 - 0:36:12.840000
ali ne sad sve sljedbenike samo tih svijetova,;0:36:12.840000 - 0:36:15.840000
nego i sad ak je neko ušao u skup sljedbenika, onda još dalje.;0:36:15.840000 - 0:36:19.840000
Znači, drugim riječima, transit imeno zatvorenje.;0:36:19.840000 - 0:36:22.840000
Dobro, znači, ako uzmem, aha, ajde možda da malo onda zanimljivije bude.;0:36:22.840000 - 0:36:30.840000
Dobro, zapravo sam imao i tu, ali nevaze.;0:36:30.840000 - 0:36:32.840000
Znači, ak uzmem recimo ovaj svijet i uzmem, ne znam, ovaj svijet,;0:36:32.840000 - 0:36:41.840000
onda moram uzeti i sve ovo tu. Dobro, sve poslje, u redu.;0:36:42.840000 - 0:36:50.840000
Znači, moram uzeti ovoga, ove strelice i budući da je i ovo sljedbenik,;0:36:50.840000 - 0:36:57.840000
moram uzeti ovoga. Dobro, znači sve sam ovo uzeo.;0:36:57.840000 - 0:37:01.840000
To vam je jedan generirani podokvir.;0:37:05.840000 - 0:37:07.840000
A sad generirani podmodel, samo dodam valuaciju, koja je dosta jasna kakva je.;0:37:07.840000 - 0:37:13.840000
Dobro, znači, počupam bilo kakve svijetove, koje god ja hoću, nema problema.;0:37:13.840000 - 0:37:18.840000
E sad, ono što moram uzeti je ipak sve što ih nekak spaja, što ih je do sad spajalo,;0:37:18.840000 - 0:37:26.840000
mora ih i dalje. Nije da je podskup, nego je baš jednako.;0:37:26.840000 - 0:37:30.840000
Uzmem, znači, što je u modelu bilo istinito na tim svijetovima,;0:37:34.840000 - 0:37:42.840000
to će biti dalje. Dobro, znači, ak je P.E. bio na nekom svijetu;0:37:42.840000 - 0:37:47.840000
u duplo V crta, dok smo gledali cijeli model, onda će biti dalje.;0:37:47.840000 - 0:37:52.840000
I nećemo ništa dodavati. E, i sad, ak sam uzeo neki svijet,;0:37:53.840000 - 0:37:58.840000
a u velikom modelu je on imao sljedbenika V, onda moram i V izabrati.;0:37:58.840000 - 0:38:05.840000
Je li to jasno? Znači, nekak uzmem, kada god uzmem svijet,;0:38:07.840000 - 0:38:11.840000
uzmem sve poslje njega. E, to se onda kaže generirani podokvir.;0:38:11.840000 - 0:38:18.840000
Naravno, slično je u podmodelu. Dobro, sad sam jedno krenuo pričat.;0:38:18.840000 - 0:38:23.840000
Nevazime. Znači, kažemo da je okvir F generiran svijetom duplo V,;0:38:23.840000 - 0:38:28.840000
ako je najmanji generirani podokvir od F, koji sadrži duplo V, upravo F.;0:38:28.840000 - 0:38:34.840000
Dobro, znači, mogli bismo reći da je ovaj podokvir generiran ovim svijetom.;0:38:34.840000 - 0:38:42.840000
Je li tako? To je podokvir ovog čitavog okvira generiran ovim svijetom duplo V.;0:38:42.840000 - 0:38:49.840000
Dobro, znači, samo sam uzao taj svijet i sve iza njega i to je taj moj podokvir.;0:38:51.840000 - 0:38:56.840000
E, ali zašto tako? Pa, očito je, zato što hoću sačuvati istinitost,;0:38:56.840000 - 0:39:02.840000
odnosno valjanost. Jer ne može, kužite, kak će meni vrijediti dajmont Fi;0:39:02.840000 - 0:39:07.840000
u podokviru, ako ja nisam uzao sljedbenika? Ne? Mislim, moram uzeti sve sljedbenike;0:39:07.840000 - 0:39:15.840000
da bi ja mogo reći da će sad vrijediti dalje. Razumijete?;0:39:15.840000 - 0:39:18.840000
To što je prije bio neki, ne znači da ja sad mogu zanemariti ih 15.;0:39:18.840000 - 0:39:23.840000
Možda je u tih 15 baš taj jedini. Znači, generirani podmodeli čuvaju istinitost,;0:39:23.840000 - 0:39:30.840000
a generirani podokviri čuvaju valjanost modelnih formula.;0:39:30.840000 - 0:39:33.840000
I sad, kako to možete ovoga vrlo formalno dokazati?;0:39:33.840000 - 0:39:37.840000
Pa, diagonala na duplo V crta je B simulacija između M i M crta.;0:39:38.840000 - 0:39:44.840000
Jel' tako? Očito et vrijedi, jel'? I mislim, cijelo vrijeme sam zapravo u jednom jedinom modelu,;0:39:44.840000 - 0:39:52.840000
pa ak' idem naprijed, na isti način idem naprijed u podmodelo, jel'?;0:39:52.840000 - 0:39:56.840000
I natrag, natrag. Dobro? Odnosno, ono, forth, forth i back, back.;0:39:56.840000 - 0:40:02.840000
Jel' ima tu kakvih pitanja možda u vezi s tim?;0:40:08.840000 - 0:40:11.840000
Znači, to je jedna od četiri najvažnije konstrukcije okvira,;0:40:11.840000 - 0:40:14.840000
odnosno, modela koju ćemo raditi. Dobro? I ja bih rekao da je druga;0:40:14.840000 - 0:40:18.840000
po redu najlakša. Prva po redu najlakša je disjunktna unija.;0:40:18.840000 - 0:40:22.840000
Znači, kak' ćemo u disjunktnu uniju trpat nekakve modele?;0:40:22.840000 - 0:40:26.840000
Pa jasno je, znači, ako imam ovaj model,;0:40:26.840000 - 0:40:32.840000
dobro, imam ovaj model, ne znam, a ovoga, šta će biti njihova disjunktna unija?;0:40:36.840000 - 0:40:45.840000
Kužite, ovo su dva modela, dobro? Šta će biti njihova disjunktna unija?;0:40:45.840000 - 0:40:49.840000
Pa ovo. Samo što će sad, u toj disjunktnoj uniji će ovo biti svijet duplo V1,;0:40:49.840000 - 0:40:56.840000
duplo V crta 1 i duplo V dvo crta 1. Ovo će biti, kaj znam, V2 i V crta 2.;0:40:58.840000 - 0:41:13.840000
Disjunktna unija, ne? E, ali sad naravno treba se zapitati;0:41:14.840000 - 0:41:20.840000
što će biti povezano u toj disjunktnoj uniji. Pa isto što je bilo.;0:41:21.840000 - 0:41:26.840000
Znači, da bi uopće VI bio povezan sa VJ, I mora biti isto što je J.;0:41:27.840000 - 0:41:32.840000
Ne želim ja niš' dodavati, to je samo natrpo samih na jedno mjesto.;0:41:32.840000 - 0:41:36.840000
Znači, možemo razgovarati, je li ovo povezano, je li ovo povezano?;0:41:37.840000 - 0:41:41.840000
Pa je, jer je i bilo. Znači, I je jednak J i V, R i V.;0:41:41.840000 - 0:41:46.840000
Ovoga, kad je istina nešto, pa piše. Evo, jel piše na V dve crte jedan;0:41:48.840000 - 0:41:55.840000
i je istiniti su P i R. Znači, ak je duplo V, element VI od P.;0:41:55.840000 - 0:42:02.840000
U redu je ovo. Dobro? Isto za disjunktna unija okvira.;0:42:02.840000 - 0:42:09.840000
Samo ne brinemo o tome što je obješeno nigdje. Dobro?;0:42:09.840000 - 0:42:13.840000
I naravno, propozicija je da će disjunktna unija čuvati istinitost;0:42:14.840000 - 0:42:17.840000
i valjanost modalnih formula. Zašto? Zato što ću imati ovoga;0:42:17.840000 - 0:42:23.840000
bisimulaciju između ovih malih modela i disjunktne unije.;0:42:23.840000 - 0:42:28.840000
Jel se slažete? Znači, isto kak smo nekak imali kod generiranih pod okvira,;0:42:28.840000 - 0:42:34.840000
pod modela, ne, svaki svijet je bio povezan sam sa sobom.;0:42:34.840000 - 0:42:38.840000
Pa u principu je to isto i tu. Znači, ovoga duplo V će biti povezan;0:42:38.840000 - 0:42:45.840000
preko bisimulacije sa duplo V1. V dvo crta sa duplo V dvo crta 1;0:42:45.840000 - 0:42:53.840000
i duplo V crta sa duplo V crta 1. I isto za ovaj VV crta.;0:42:53.840000 - 0:42:59.840000
Jel? I to jasno je da je to bisimulacija odmah.;0:42:59.840000 - 0:43:02.840000
Ali dajte si to raspišite. Znači, te tvrdnje je uvijek dobro.;0:43:02.840000 - 0:43:05.840000
Koliko god su sitne i bezvezne, jako vam ih je dobro raspisati.;0:43:05.840000 - 0:43:10.840000
Pogotovo sada da se naviknete. Znači, originalni autor tih slajdova je;0:43:11.840000 - 0:43:17.840000
Tim Perkov i fantastično ih je složio po meni.;0:43:17.840000 - 0:43:20.840000
Znači, točno vam da ono taste ovoga modelne logike;0:43:20.840000 - 0:43:26.840000
sa ono idealnim rezultatima i definicijama i svime,;0:43:26.840000 - 0:43:30.840000
a bez da ulazite u nekakve jako duboke, jako čudne stvari.;0:43:31.840000 - 0:43:36.840000
Znači, ovo tu je baš ono kak treba izgledati po meni uvod.;0:43:36.840000 - 0:43:42.840000
I upravo se sad ovim malim blesavim dokazićima trebate baliti.;0:43:42.840000 - 0:43:48.840000
Znači, jednom kad ih svi sami prođete, značete sve što tu ima.;0:43:48.840000 - 0:43:52.840000
Ono, kad ih detaljno ispišete, ajmo to tako reći.;0:43:54.840000 - 0:43:57.840000
Dobro, ajmo na drugu poredu najtežu stvar.;0:43:57.840000 - 0:44:01.840000
Znači, ograničeni morfizam. Zapravo nije teško upravo zato što smo radili bisimulaciju.;0:44:01.840000 - 0:44:07.840000
Znači, to je kao bisimulacija, samo što se radi o funkciji sada.;0:44:08.840000 - 0:44:12.840000
Znači, ograničeni morfizam, bisimulacija bi bila relacija koja zadovoljava F40 back,;0:44:13.840000 - 0:44:19.840000
a ovo će biti funkcija između dva modela koja zadovoljava F40 back.;0:44:19.840000 - 0:44:23.840000
Znači, ako je na VP, onda je na F od duplo VP i obrnuto.;0:44:23.840000 - 0:44:29.840000
U redu, to je F. Znači, doslovno je isto kao bisimulacija,;0:44:29.840000 - 0:44:33.840000
samo što sad nemate 15, ne ide iz V, ne ide 15 vezat prema dolje, nego ide jedna jedina.;0:44:33.840000 - 0:44:40.840000
U redu, točno sa jednim je vezan. Za svaki postoji točno jedan.;0:44:40.840000 - 0:44:44.840000
To je iz srednje škole. Znači, duplo V, F od duplo V.;0:44:44.840000 - 0:44:52.840000
Znači, imamo et, tu su i tu iste ove propozicijske variable istinite.;0:44:52.840000 - 0:44:58.840000
Dobro, ak mogu koraknut u gornjem modelu, znači, i sad ne moram više govori da je tu nekakvi duplo V crta.;0:44:58.840000 - 0:45:09.840000
Nije nekakvi, nego taj jedan jedini. Znači, F od duplo V i tu već znam,;0:45:09.840000 - 0:45:13.840000
tu ću sad isto zapravo popuniti ovu crtu ovoga.;0:45:13.840000 - 0:45:17.840000
F od V, dobro, sad imam zapravo tri stvari već dobivene,;0:45:18.840000 - 0:45:23.840000
a ono što dobivam novo je ovo.;0:45:23.840000 - 0:45:28.840000
Dobro, znači, ak imam V, R, V, onda imam F od duplo V, R crta, F od V.;0:45:28.840000 - 0:45:36.840000
Dobro, e i sad malo back je ružni samo zato što sad kao imam već ovaj V u relaciji,;0:45:36.840000 - 0:45:45.840000
odnosno preslikan po F u F od duplo V.;0:45:45.840000 - 0:45:49.840000
I sad, čak i ovako sličnije možda bi simulacije. I sad tu imam nekakav V crta.;0:45:50.840000 - 0:45:56.840000
Sad ga moram nekak nazvati, ne moram sad reći da mi je to F od V, pa postoji V.;0:45:56.840000 - 0:46:01.840000
Čudo bi bilo, jel? Ovoga, znači, imam V crta, takav da, mislim, ispričavam se,;0:46:01.840000 - 0:46:07.840000
imam duplo V, F od V i V crta, tako da ovo vrijedi.;0:46:07.840000 - 0:46:11.840000
I onda mogu po R-u koraknut u V, takav da je V crta baš jednak F od V.;0:46:11.840000 - 0:46:24.840000
Dobro? Ok. Dobro, znači, ograničeni morfizam okvira definira se isto.;0:46:24.840000 - 0:46:32.840000
E i sad ono što je važno, surijektivni, surijektivni ograničeni morfizam,;0:46:32.840000 - 0:46:37.840000
ili ona kak se nekad kaže, dobro, čuva valjanost modelne formule.;0:46:37.840000 - 0:46:42.840000
Jel čuva istinitost na modelu? Pa naravno. Mislim, to je zapravo bisimulacija.;0:46:42.840000 - 0:46:49.840000
Jel naravno da čuva istinitost? Nemam pojma zašto ne piše,;0:46:49.840000 - 0:46:52.840000
ali ovoga, vidite, graf ograničenog morfizma je bisimulacija.;0:46:52.840000 - 0:46:57.840000
Duplo V za R-ezefo duplo V, to je bisimulacija. Po svim duplim V.;0:46:59.840000 - 0:47:04.840000
Vidite da je dosta bitno da je surijektivan. Odnosno, još se nekad kaže;0:47:04.840000 - 0:47:08.840000
pravljenje slika prij ograničenim morfizmima, ili, ne, ovako, slika surijektivnog;0:47:08.840000 - 0:47:18.840000
ograničenog morfizma i sad nešto. Dobro? Recimo, na njoj je iste su modelne formule valjane, čuvaju valjanost i tak.;0:47:18.840000 - 0:47:26.840000
Dobro. Znači, sad smo napravili tri važne, od četiri najvažnije konstrukcije;0:47:27.840000 - 0:47:35.840000
modela i okvira. Ono što ćemo još imati su...;0:47:35.840000 - 0:47:39.840000
Aha, ajde da vas još pitam iz Afrikancije. Znači, radit ćemo još ultrafiltar proširenja.;0:47:40.840000 - 0:47:46.840000
Šta biste rekli za nerefleksivnost, konačnost i refleksivnost?;0:47:48.840000 - 0:47:52.840000
Jesu li modelno definabilne? Ajde, samo ću kratko produžiti to.;0:47:52.840000 - 0:47:56.840000
Evo, ispričava se danas da dovršimo ovu narančastu priču.;0:47:56.840000 - 0:48:01.840000
Znači, je li nerefleksivnost...;0:48:04.840000 - 0:48:07.840000
Nerefleksivnost okvira modelno definabilna? Nije. Zašto?;0:48:14.840000 - 0:48:19.840000
Ne, nije to. Samo da vidim, jer smo modele... Da, da, da.;0:48:23.840000 - 0:48:29.840000
Znači, okviri su sada još u priči. Znači, nerefleksivnost okvira.;0:48:29.840000 - 0:48:34.840000
E sad, šta mi treba? Znači, ja sad imam tri konstrukcije,;0:48:34.840000 - 0:48:37.840000
sam vam dao, nisam četiri, tako da nećete sve znat napraviti,;0:48:37.840000 - 0:48:41.840000
ali imate tri konstrukcije koje čuvaju valjanost, jel tako, na okvirima.;0:48:41.840000 - 0:48:51.840000
I sad, znači, šta mi treba? Treba mi da, ako hoću dokazati;0:48:52.840000 - 0:48:58.840000
da nerefleksivnost nije modelno definabilna,;0:48:58.840000 - 0:49:01.840000
treba mi neka od tih tri konstrukcije, znači, koja će uzeti nešto;0:49:02.840000 - 0:49:10.840000
gdje formula ovoga jest valjana i dobiti nešto gdje nije. Dobro?;0:49:10.840000 - 0:49:18.840000
Znači, kako ovoga... Šta mogu napraviti sa nerefleksivnim modelima,;0:49:21.840000 - 0:49:29.840000
a da dobijem...sa nerefleksivnim okvirima, a da dobijem refleksivni okvir?;0:49:29.840000 - 0:49:34.840000
Pa nismo li to baš imali? Čini mi se da je to točno bilo. Jel tako?;0:49:42.840000 - 0:49:49.840000
Ovaj je nerefleksivan, bez obzira ali podrazumijevate;0:49:51.840000 - 0:49:59.840000
transitivnost ili ne? Dobro? A. Ovaj je refleksivan i još je slika;0:49:59.840000 - 0:50:06.840000
pri surjektivnom ograničenom morfizmu. Ona naša bisimulacija koju smo imali;0:50:06.840000 - 0:50:11.840000
je zapravo surjektivni ograničeni morfizam. Jel tako? Točno.;0:50:11.840000 - 0:50:16.840000
Znači, ovoga nerefleksivnost okvira nije modelno definibilna.;0:50:16.840000 - 0:50:25.840000
Jel tako? Aha, ne, čak je tu. Čak ne samo nerefleksivnost,;0:50:25.840000 - 0:50:28.840000
čak smo i i refleksivnost odmah pokrili. Jel tako? Nerefleksivnost, da?;0:50:28.840000 - 0:50:36.840000
Aha, jedno i drugo. Ovo je dobar primjer za jedno i drugo,;0:50:36.840000 - 0:50:39.840000
što je najbolje od svega. Ajde još konačnost.;0:50:39.840000 - 0:50:42.840000
Koju konstrukciju dosta očito mogu provesti na konačnim okvirima;0:50:46.840000 - 0:50:52.840000
i dobiti beskodačlji. Tako je. Uzmem ih koliko god hoću,;0:50:52.840000 - 0:50:57.840000
mogu jedan te isti sto puta. Mislim da je sto puta,;0:50:57.840000 - 0:51:00.840000
nego beskodačlji puta. Aha, može ovako generirani podokvir;0:51:00.840000 - 0:51:06.840000
nerefleksivnog okvira, može biti refleksivan. Pardon, evo još lakši primjer.;0:51:06.840000 - 0:51:11.840000
Znači, ovaj okvir je nerefleksivan, jel tako? Ima svijet koji nije refleksivan, dobro.;0:51:11.840000 - 0:51:19.840000
A ovaj generirani podokvir nema. Uredno. Konačnost nije, jer disjunktna unija;0:51:19.840000 - 0:51:26.840000
