Speech;Timestamp
I to je više ili manje sve što mogu reći u ovom jeziku.;0:21:32.500000 - 0:21:35.500000
Znači, postoji x i sad takav da je, na primjer, x je manji od a1,;0:21:35.500000 - 0:21:41.500000
i a2 je manji od x, i x je manji od a3.;0:21:41.500000 - 0:21:47.500000
Najbolje, mogu napisati i gluposti, mogu napisati nešto tipa x je manji od x,;0:21:48.500000 - 0:21:53.500000
ili a1 je manji od a3, ili tako nešto.;0:21:53.500000 - 0:21:56.500000
Ali to ne ovisi o x-et, to je jasno da će preživjeti sa zamjenom u q.;0:21:56.500000 - 0:22:01.500000
Znači, jedini zanimljivi su ovakvi.;0:22:01.500000 - 0:22:03.500000
I sad ja pokupim sve ove, znači, na primjer da je a1 veći od a3.;0:22:03.500000 - 0:22:09.500000
Onda x je manji od a1, x je manji od a3.;0:22:09.500000 - 0:22:11.500000
Mogu zamijeniti sa jednom formulom, x je manji od a3.;0:22:11.500000 - 0:22:18.500000
To mi je dovoljno.;0:22:20.500000 - 0:22:21.500000
Zato sam rekao, teorija tustala, znači totalno uređeno iskupovo.;0:22:21.500000 - 0:22:25.500000
Onda zapravo mogu uvijek usporediti svaka dva elementa.;0:22:25.500000 - 0:22:28.500000
Dakle, sve formule oblika x je manji od nečega,;0:22:28.500000 - 0:22:34.500000
sve atomarne formule tog oblika, ja mogu zamijeniti sa jednom formulom.;0:22:34.500000 - 0:22:39.500000
I isto tako sve ove, x je veći od nečega, mogu zamijeniti sa jednom formulom.;0:22:39.500000 - 0:22:44.500000
x je veći od a1.;0:22:44.500000 - 0:22:48.500000
I sad što imam?;0:22:49.500000 - 0:22:50.500000
Posto x, takav da je x manji od nečeg i x veći od nečeg.;0:22:50.500000 - 0:22:54.500000
To hoće reći zapravo da se između dva realna broja nalazi neki realni broj.;0:22:54.500000 - 0:22:59.500000
I što kaže Tarski Vod?;0:22:59.500000 - 0:23:01.500000
Kaže, kad god ti to vrijedi, ti možeš naći neki racionalni broj;0:23:01.500000 - 0:23:07.500000
koji se također nalazi između njih, onda si gotov.;0:23:07.500000 - 0:23:10.500000
Naravno, to je ona gustoća racionalnih brojeva u realnima.;0:23:10.500000 - 0:23:15.500000
I sad ono što je zanimljivo, naravno, kažem, Tarski Vod ovog kriterija;0:23:17.500000 - 0:23:20.500000
je modeliran prema toj ideji da je Q podmodel od R tus,;0:23:20.500000 - 0:23:25.500000
ali zapravo primjenjajući skroz općenitu, znači bilo kakve strukture prvog reda.;0:23:25.500000 - 0:23:31.500000
Ovo je dovoljno provjeriti da stvar vrijedi.;0:23:33.500000 - 0:23:38.500000
Da bude elementarni podmodel.;0:23:40.500000 - 0:23:42.500000
Dobro, naravno, budući da je elementarni podmodel, onda je elementarno ekvalentan,;0:23:42.500000 - 0:23:46.500000
dakle, to stvarno vrijedi.;0:23:46.500000 - 0:23:48.500000
Evo, očita postilica, na primjer, aksijom potpunosti za skup R;0:23:49.500000 - 0:23:53.500000
ne možemo izraziti nekom rečenicom prvog reda.;0:23:53.500000 - 0:23:55.500000
Dakle, naravno, ja sam nekad tamo, prigovor ne stoji jer ona uobičajena je;0:23:55.500000 - 0:24:00.500000
izreka aksijoma potpunosti je drugog reda, ali sad znamo i više.;0:24:00.500000 - 0:24:03.500000
Znači, sad znamo da ne možemo napisati nikakvu formulu koja je ekvalentna;0:24:03.500000 - 0:24:07.500000
aksijomu potpunosti, na primjer, možda samo na R,;0:24:07.500000 - 0:24:09.500000
možda nas ne zanima potpunost općenitih skupova,;0:24:09.500000 - 0:24:12.500000
nego samo na R će biti ekvalentna, ni to nije moguće,;0:24:12.500000 - 0:24:16.500000
nikakvom rečenicom prvog reda.;0:24:16.500000 - 0:24:19.500000
Dobro, naravno da podmodeli ne moraju biti elementarni podmodeli,;0:24:21.500000 - 0:24:24.500000
to je valjda sasvim jasno, ali najbolje je vidjeti neke zgodne primjere.;0:24:24.500000 - 0:24:29.500000
Z je podmodel od Q, ako gledam šta je ovo, adjetivna grupa valjda,;0:24:29.500000 - 0:24:34.500000
adjetivna grupa cijelih brojeva je podmodel od adjetivne grupe,;0:24:34.500000 - 0:24:38.500000
ili od struktura adjetivne grupe racionalnih brojeva,;0:24:38.500000 - 0:24:44.500000
ali svakako nije elementarna, jer valjda, šta ja znam,;0:24:44.500000 - 0:24:47.500000
postoji, šta bih rekao, htio bih reći ako u Q imam jednu polovinu,;0:24:50.500000 - 0:24:55.500000
ali to ne mogu jer, mislim, nemam uopće jedinicu,;0:24:55.500000 - 0:24:58.500000
dakle kako, pomoću nula i plusa ne mogu ništa pametno reći.;0:24:58.500000 - 0:25:01.500000
Čekaj malo.;0:25:01.500000 - 0:25:02.500000
Ha, mogao bih reći recimo svaki broj ima polovicu,;0:25:03.500000 - 0:25:07.500000
pa onda mi ne treba jedinice, jednostavno svaki broj ja mogu podijeliti s dva,;0:25:08.500000 - 0:25:11.500000
a u Z ne mogu, jel?;0:25:11.500000 - 0:25:12.500000
Dakle, valjda ovako, nešto bih htio reći,;0:25:12.500000 - 0:25:14.500000
za svaki X postoji Y, takav da je Y plus Y jednako X.;0:25:14.500000 - 0:25:20.500000
To je formula koja jest formula prvog reda, ne vrijedi u Z, a vrijedi u Q.;0:25:20.500000 - 0:25:26.500000
Znači, možda to. Nije elementarni podmodel.;0:25:27.500000 - 0:25:30.500000
Aha, ne, ne, to sad ja pričam o rečenicama, dakle nije elementarno ekvivalentno.;0:25:31.500000 - 0:25:35.500000
Ali nije elementarni podmodel, jer kao što rekao, nemam jedinicu u strukturi,;0:25:35.500000 - 0:25:40.500000
ali ja mogu staviti uglate zagrade, dakle mogu jednostavno izraziti izvana.;0:25:40.500000 - 0:25:44.500000
Dakle mogu jednostavno reći, baš, Tarski Vod kaže,;0:25:44.500000 - 0:25:49.500000
dovoljno ti je provjeriti ovak nešto.;0:25:49.500000 - 0:25:51.500000
Kako se ovdje piše? X1, pa onda X1 malo idem sa 1.;0:25:54.500000 - 0:25:59.500000
Da, to vrijedi u Q, ali ne vrijedi u Z.;0:25:59.500000 - 0:26:11.500000
Što više, dakle, ne postoji cijeli broj takav da bi uopće u Q,;0:26:15.500000 - 0:26:20.500000
kad ga uvrstim ovdje, to vrijedi.;0:26:20.500000 - 0:26:23.500000
Dobro, opet, Q je elementarni podmodel, jer ako pričamo o tusovima,;0:26:24.500000 - 0:26:35.500000
ali nije, na primjer, ako pričamo o teoriji polja.;0:26:35.500000 - 0:26:38.500000
Dakle, naravno, onda mogu pričati o korijenu iz 2.;0:26:38.500000 - 0:26:41.500000
U polju ja imam jedinicu, onda imam i 1 plus 1 i onda imam,;0:26:41.500000 - 0:26:46.500000
kako bi to izgledalo, postoji X, X puta X jednako 1 plus 1.;0:26:46.500000 - 0:26:54.500000
To je formula koja je, koja je formula u teoriji polja,;0:26:55.500000 - 0:26:59.500000
koristi samo stvari koje znamo da postoje u svim poljima.;0:26:59.500000 - 0:27:03.500000
I istinita je u R, a nije istinita u Q.;0:27:03.500000 - 0:27:07.500000
Evo, ovdje je možda zanimljiv primjer.;0:27:09.500000 - 0:27:12.500000
Dakle, u izvijesnom smislu, izomorfizam, sam rekao da je najjača moguća relacija;0:27:12.500000 - 0:27:19.500000
među različitim strukturama, ali ovdje je kvaka upravo u tome da strukture;0:27:19.500000 - 0:27:23.500000
nisu dovoljno različite, nisu na različitim krajevima,;0:27:23.500000 - 0:27:27.500000
nego je jedna stvarno podmodela od druge.;0:27:27.500000 - 0:27:29.500000
To zapravo kvari situaciju, jer, naravno, elementarni podmodel;0:27:29.500000 - 0:27:33.500000
može biti samo među podmodelima.;0:27:33.500000 - 0:27:35.500000
Onda izomorfizam je nešto drugo. Izomorfizam je nešto što zamješljate;0:27:35.500000 - 0:27:39.500000
između dvije totalno disjunkne strukture.;0:27:39.500000 - 0:27:42.500000
Ovo je baš primjer koji je namješten tako da se baš isprepliču krivo.;0:27:42.500000 - 0:27:46.500000
Ima 2Z, adjetivnu grupu 2Z, adjetivna grupa parnih brojeva,;0:27:47.500000 - 0:27:51.500000
i adjetivna grupa cijelih brojeva.;0:27:51.500000 - 0:27:53.500000
Dakle, sasvim je jasno da je podmodel, zbroj 2 parna je paran,;0:27:53.500000 - 0:27:56.500000
to je više menje sve što treba provjeriti.;0:27:56.500000 - 0:27:58.500000
Aha, e, ali krivo je reći grupa. Dakle, to je jednostavno struktura sa 0 i plusom.;0:28:01.500000 - 0:28:05.500000
Dakle, nije, šta je, kako se to zapravo zove, polugrupa, evo.;0:28:05.500000 - 0:28:10.500000
Dakle, kad imate samo zatvornost i adjetivnost.;0:28:10.500000 - 0:28:14.500000
Semigrup, polugrupa, da. Dakle, teorija polugrupa zapravo.;0:28:14.500000 - 0:28:18.500000
Jer nema, foro je o tome da ovaj nema jedinicu.;0:28:18.500000 - 0:28:21.500000
A čak je veliko izomorfno, jer naravno možeš svaki parnih broja;0:28:21.500000 - 0:28:24.500000
podijeliti dva i dobiješ, to je homomorfizam grupa, polugrupa,;0:28:24.500000 - 0:28:30.500000
koji je zapravo čak i izomorfizam.;0:28:30.500000 - 0:28:32.500000
Međutim, naravno, nije elementarni podmodel, upravo kažem, jer,;0:28:32.500000 - 0:28:36.500000
naprimjer, dvojka jest i tu i ovdje, ali znači jako različito.;0:28:41.500000 - 0:28:46.500000
Naprimjer, ovdje ona nema polovicu u ovom smislu, a ovdje ima.;0:28:46.500000 - 0:28:51.500000
Dajmo ga da izgledamo.;0:28:51.500000 - 0:28:53.500000
Dobro, kao što imamo elementarne podmodele,;0:28:59.500000 - 0:29:02.500000
sad imamo i elementarna smještenja. Elementarna smještenja je;0:29:02.500000 - 0:29:05.500000
smještenje koje je elementarno u smislu da je slika elementarni podmodel.;0:29:05.500000 - 0:29:11.500000
Dakle, ja bih rekao opet, prilično je lako vidjeti da je slika;0:29:11.500000 - 0:29:17.500000
bilo kakvog jakog homomorfizma podmodel, a ako je taj podmodel;0:29:17.500000 - 0:29:24.500000
još i elementarn, onda kažemo da je smještenje elementarno.;0:29:24.500000 - 0:29:30.500000
Jel mi treba da je smještenje, ili mi je dovoljno jakih homomorfizma?;0:29:30.500000 - 0:29:34.500000
Nisam siguran, ali uglavnom, dakle, svakako je slika svakog smještenja podmodel,;0:29:34.500000 - 0:29:39.500000
a ako je ta slika elementarni podmodel, onda smještenje također zovemo elementarni.;0:29:39.500000 - 0:29:44.500000
Ovo je nekakva karakterizacija smještenja pomoću formula,;0:29:47.500000 - 0:29:54.500000
pomoću ove semantike. Za smještenje je nužno i dovoljno,;0:29:54.500000 - 0:30:03.500000
što je zgodno, znači stvarnima tako i samo ako, zahtijevati da ovo tu,;0:30:03.500000 - 0:30:07.500000
znači ova priča sa valuacijama, samo sa H-ovima na desne strani,;0:30:07.500000 - 0:30:11.500000
vrijedite svaku otvorenu formulu, a za elementarno smještenje je opet;0:30:11.500000 - 0:30:16.500000
nužno i dovoljno, to zahtijevati da vrijedi za svaku formulu.;0:30:16.500000 - 0:30:20.500000
Dakle, to je kao elementarno preslikavanje, samo što mora imati ovaj H;0:30:20.500000 - 0:30:28.500000
s desne strane, jer naravno mogu pričati o to u nekoj drugoj strukturi.;0:30:28.500000 - 0:30:33.500000
Ne mora imati veze po elementima sa ovom prvom.;0:30:33.500000 - 0:30:37.500000
I sad opet, kao što smo imali, ako se sjećate, imali smo onu propoziciju,;0:30:39.500000 - 0:30:44.500000
postoji smještenje ako i samo ako postoji podmodel izomorfa na ovom početnom,;0:30:44.500000 - 0:30:49.500000
a postoji elementarno smještenje ako i samo ako postoji elementarni podmodel;0:30:49.500000 - 0:30:55.500000
koji je izomorfa na ovom početnom. Ja bih rekao da je dokaz potpuno isti,;0:30:55.500000 - 0:30:59.500000
to je, mislim, slika toga elementarnog smještenja,;0:30:59.500000 - 0:31:02.500000
samo treba provjeriti Tarski-Votov kriteriji, na primjer.;0:31:02.500000 - 0:31:07.500000
A ne, ne treba ništa provjeriti, tu piše elementarno smještenje,;0:31:15.500000 - 0:31:19.500000
znači slika je elementarni podmodel, jedan smjer je po definiciji,;0:31:19.500000 - 0:31:23.500000
a drugi smjer je lagan.;0:31:23.500000 - 0:31:25.500000
E sad, još nekakve operacije koje možete raditi na vašim strukturama prvog reda;0:31:28.500000 - 0:31:36.500000
je recimo unijalanca. Unijalanca ste sigurno upoznali,;0:31:36.500000 - 0:31:42.500000
ako ništa drugo, na teoriji skupova kad ste rješavali zadatke sa cornovom levom.;0:31:42.500000 - 0:31:47.500000
One su bile uvijek tog tipa, znači imate nekakve skupove sa nekakvim;0:31:47.500000 - 0:31:51.500000
možda dodatnim relacijama, operacijama, što god, znači strukture prvog reda.;0:31:51.500000 - 0:31:55.500000
I onda biste trebali dokazati, nekako uvesti nekakav skup takvih životinja,;0:31:56.500000 - 0:32:01.500000
urediti ga parcijalno s inkluzijom, dokazati da postoji neka takva životinja;0:32:01.500000 - 0:32:07.500000
i dokazati da je unijalanca takvih životinja ponovno takva životinja.;0:32:07.500000 - 0:32:11.500000
Da se nalazi u ovoj početnoj familiji.;0:32:11.500000 - 0:32:15.500000
To idemo formalizirati ovdje.;0:32:18.500000 - 0:32:20.500000
Lanac struktura je jednostavno onaj...;0:32:22.500000 - 0:32:25.500000
Lanac u teoriji skupova je zapravo bio samo bilo kakav totalno uređen skup;0:32:29.500000 - 0:32:33.500000
s obzirom na inkluziju. E sad ovdje isto imam totalno uređen skup,;0:32:33.500000 - 0:32:38.500000
ali bilo kakav, znači skup indeksa. Moje strukture su na neki način onda;0:32:38.500000 - 0:32:43.500000
indeksirane tim indeksima iz veliko I. Dakle, ovo je moja indeksirana;0:32:43.500000 - 0:32:49.500000
familija sigma struktura, opet svešena distom signaturom.;0:32:49.500000 - 0:32:53.500000
I kažemo da je ona lanac struktura ako je svaka kasnija struktura,;0:32:53.500000 - 0:32:58.500000
u smislu ovom sa većim indeksom, proširenje ove ranije,;0:32:58.500000 - 0:33:05.500000
odnosno ranije je podmodel od kasnije.;0:33:05.500000 - 0:33:08.500000
A kažemo da se radi o elementarnom lancu struktura,;0:33:10.500000 - 0:33:13.500000
ako je to elementarni podmodel. Dakle, opet vrlo logično.;0:33:13.500000 - 0:33:18.500000
I sad, nakle, najčešće zapravo kad gledate u teoriji skupova,;0:33:20.500000 - 0:33:24.500000
najčešće ste imali lanac. Niste imali elementarni lanac.;0:33:24.500000 - 0:33:27.500000
Elementarni lanac zahtjeva puno više. Elementarni lanac zahtjeva da ja imam;0:33:27.500000 - 0:33:31.500000
nekakve kvantifikatore da i dalje mogu čuvati, a onda nekako ta unija neće biti;0:33:31.500000 - 0:33:36.500000
pretjerana, različita od pojedinih. Ali svejedno, teorem je, kaže i jedno i drugo.;0:33:36.500000 - 0:33:43.500000
Dakle, što bi bila unija sigma struktura? Ono što biste očekivali.;0:33:44.500000 - 0:33:50.500000
Dakle, za nosač stavite uniju nosača.;0:33:50.500000 - 0:33:53.500000
Nosač od unije i definirate kao uniju nosača pojedinih mi.;0:33:54.500000 - 0:34:05.500000
Interpretaciju... E sad, dobro, ovdje piše svakog ne logičnog simbola,;0:34:07.500000 - 0:34:13.500000
nije zapravo istina. Dakle, interpretacija relacijskog simbola;0:34:13.500000 - 0:34:16.500000
je svakog unija odgovarajućih interpretacija relacijskog simbola.;0:34:16.500000 - 0:34:20.500000
Dakle, što ja znam? Imate nekakav simbol r i njega interpretirate u ovoj uniji;0:34:20.500000 - 0:34:27.500000
kao uniju interpretacija od r u pojedinom mi.;0:34:31.500000 - 0:34:38.500000
Dobro? To je jasno. Funkciju također, dakle, možete reći,;0:34:40.500000 - 0:34:44.500000
da interpretiram funkciju u uniji kao uniju funkciji interpretacija;0:34:44.500000 - 0:34:53.500000
pojedinih funkcija i iz nje. E sad, ovdje bi svakako trebalo provjeriti;0:34:53.500000 - 0:34:58.500000
da ovakva unija stvarno ima funkcijsko svojstvo.;0:34:58.500000 - 0:35:01.500000
Ali ima, zato što su ovo podmodeli. Znači, ako imam dvojcu, što ja znam?;0:35:01.500000 - 0:35:07.500000
X, Y i X, Y crtica elementi ovog tu. E onda što će se dogoditi?;0:35:07.500000 - 0:35:19.500000
A X, Y će biti u nekakvoj FM5, a X, Y, Y crtica će biti u FM17.;0:35:19.500000 - 0:35:27.500000
E sad, budući da je 5 manji od 17, M5 će biti podmodel od M17.;0:35:27.500000 - 0:35:35.500000
Dakle, ova struktura FM17, kad se restringira na nosač od M5,;0:35:35.500000 - 0:35:44.500000
odnavod govarajućim mjestom, dobit će se ista funkcija od M5.;0:35:44.500000 - 0:35:47.500000
Drugim rječima, ova unija je zapravo ništa druga nego upravo FM17.;0:35:47.500000 - 0:35:51.500000
Nema ništa od funkcije FM5. Nije preživjelo što već nije bilo ovdje.;0:35:51.500000 - 0:35:56.500000
Znači, ovo što ima. E, a naravno, zašto ne mogu reći svakog;0:35:56.500000 - 0:35:59.500000
ili ove što bih si mogao, naravno, za konstantski simbol nema nikve unije,;0:35:59.500000 - 0:36:02.500000
nego jednostavno samo treba shvatiti da je to zapravo isto.;0:36:02.500000 - 0:36:05.500000
Nakle, konstantski simbol se interpretira kao jedan te isti u svima njima,;0:36:05.500000 - 0:36:10.500000
pa će onda biti istim time interpretiran i u ovoj uniji.;0:36:10.500000 - 0:36:16.500000
Sad bi čovjek najredije rekao, konstantski simbol se interpretira;0:36:16.500000 - 0:36:20.500000
onakav kao se interpretira u najmanjoj strukturi.;0:36:20.500000 - 0:36:23.500000
Ali primijete, ne mora biti uopšte postojat najmanja.;0:36:23.500000 - 0:36:26.500000
Samo kaže delovinar uradiovi skup.;0:36:26.500000 - 0:36:28.500000
Znači, će bio da uzme nekav niz ili tako nešto, ali definicija je skroz uopšte nijeta.;0:36:28.500000 - 0:36:32.500000
Dakle, ako je niz, onda naravno mogu reći uzmeš prvi član tog niza;0:36:32.500000 - 0:36:36.500000
i tako preslikaš ovoga. Ali uopšte nije to, ne mora postojat najmanja.;0:36:36.500000 - 0:36:40.500000
Dobro, znači, uglavnom tako se definira unija struktura na očit način.;0:36:44.500000 - 0:36:48.500000
E, i ono što teorem sad uopšte tvrdi je da ako se radilo o lancu struktura,;0:36:48.500000 - 0:36:53.500000
onda je svaki pojedini unand, dakle svaki operand unije,;0:36:53.500000 - 0:37:00.500000
jest podmodel ove unije. A ako se radilo o elementarnom lancu,;0:37:00.500000 - 0:37:06.500000
onda je čak i elementarni podmodel. Mislim, prilično je jasno,;0:37:06.500000 - 0:37:11.500000
ali jedino što zapravo treba doklasati je za elementarne podmodele,;0:37:11.500000 - 0:37:15.500000
a za podmodele je, samo raspišete definitično,;0:37:15.500000 - 0:37:20.500000
šta je, ne znam šta. Ako uzmete ovako nešto i sad presječete sa nosačem od M,;0:37:20.500000 - 0:37:28.500000
ne znam, J na N tu, onda ćete naravno dobiti, mislim, unija presječena;0:37:28.500000 - 0:37:34.500000
sa jednim od elementa je upravo taj njezini element.;0:37:34.500000 - 0:37:37.500000
I isto tako i za funkcije, za konstantske je trivialno.;0:37:37.500000 - 0:37:41.500000
Ovo je stvarno, često ljudi na slajdovima napišu da je nešto trivialno kad nije,;0:37:41.500000 - 0:37:45.500000
ali ovo stvarno je. Tek smo na početku. Na takve stvari pazite tamo negdje,;0:37:45.500000 - 0:37:51.500000
nakon 100. slajda. Evo, kažem, za elementarni podmodel treba tu indukcija posloženosti;0:37:51.500000 - 0:37:57.500000
i Tarski-Votov kriterije, ali ide.;0:37:57.500000 - 0:38:02.500000
Dobro, i sad.;0:38:08.500000 - 0:38:10.500000
Opet vratimo se malo na naši riječnih pojmova.;0:38:16.500000 - 0:38:19.500000
Izomorfizam povlači elementarnu ekvivalenciju, naravno.;0:38:22.500000 - 0:38:25.500000
Znači, strukture koje su elementarni jesu elementarno ekvivalentne,;0:38:25.500000 - 0:38:28.500000
ali strukture koje su elementarno ekvivalente ne moraju biti izomorfne.;0:38:28.500000 - 0:38:32.500000
I sad možemo se pitat, jel' postoji nekakav pojam strukturalni?;0:38:32.500000 - 0:38:39.500000
Naravno, elementarna ekvivalencija je semantički pojam,;0:38:39.500000 - 0:38:42.500000
ali je ono što je zaneseno s formulama.;0:38:42.500000 - 0:38:44.500000
Postoji nekako praslikavanje među strukturama koja bi odgovarala;0:38:44.500000 - 0:38:48.500000
elementarnoj ekvivalenciji na formulama.;0:38:48.500000 - 0:38:51.500000
I da, to je ono što se zove parcijalni izomorfizam.;0:38:51.500000 - 0:38:55.500000
Dakle, parcijalni izomorfizam je opet nekako praslikavanje između nosača,;0:38:55.500000 - 0:39:00.500000
ali ovaj put parcijalna funkcija.;0:39:00.500000 - 0:39:02.500000
Dakle, njezina domena je neki podskup od nosača ove lijeve strukture;0:39:02.500000 - 0:39:08.500000
i pritom je injekcija.;0:39:08.500000 - 0:39:10.500000
Dakle, naravno, želimo da različite praslika u različite,;0:39:10.500000 - 0:39:14.500000
i u jednom i drugom smjeru.;0:39:14.500000 - 0:39:16.500000
Takva da, znači, ovo što tu piše je nekakvo vrlo slično ideji;0:39:18.500000 - 0:39:23.500000
jakog homomorfizma. Dakle, imam ako i samo ako.;0:39:23.500000 - 0:39:26.500000
I imam nekakve ove lijevo, a nekakve njihove slike;0:39:26.500000 - 0:39:33.500000
po ovom parcijalnom izomorfizmu desno.;0:39:33.500000 - 0:39:37.500000
I opet, znači, komutira sa funkcijskim simbolima.;0:39:38.500000 - 0:39:43.500000
Znači, P od funkcijskog terma interpretiranog u M,;0:39:43.500000 - 0:39:50.500000
ali samo s tim a ovima, jel' dakle?;0:39:51.500000 - 0:39:54.500000
A ovi moraju biti iz S, naravno, tako da mogu uopće primijeniti ovaj P na njih.;0:39:54.500000 - 0:40:00.500000
Je F interpretiran u N, naravno, na odgovarajuće preslikanima ovima.;0:40:01.500000 - 0:40:07.500000
Naravno, htio bih reći i da konstantke simbole praslikava jednako,;0:40:09.500000 - 0:40:13.500000
ali tu moram imati uvjet da uopće ovo je zdefinirano.;0:40:13.500000 - 0:40:17.500000
Niko ne kaže da ova interpretacija C u ovoj lijevoj strukturi;0:40:17.500000 - 0:40:21.500000
mora biti element od S.;0:40:21.500000 - 0:40:23.500000
Ali ako je, onda ga P mora čuvati.;0:40:23.500000 - 0:40:26.500000
Dakle, ovdje kaže parcijalni izomorfizam,;0:40:26.500000 - 0:40:29.500000
izgleda kao izomorfizam nekih podmodela i on to stvarno jest;0:40:29.500000 - 0:40:32.500000
ako je ovaj S baš nosač nekog podmodela.;0:40:32.500000 - 0:40:35.500000
Ali ne mora biti. Znači, S može biti bilo kakav skup.;0:40:35.500000 - 0:40:38.500000
Ja mogu jednostavno uzeti sve neparne brojeve;0:40:38.500000 - 0:40:41.500000
ili sve razlomke s nazivom njegovim sedam;0:40:41.500000 - 0:40:44.500000
i na njemu definirati izomorfizam.;0:40:44.500000 - 0:40:47.500000
Kao izomorfizam, samo kažem parcijalni,;0:40:47.500000 - 0:40:50.500000
tako da zadovoljava ovo tu i to što ima.;0:40:50.500000 - 0:40:54.500000
S svakako ne mora sadržavati interpretaciju svih konstantskih simbola;0:40:56.500000 - 0:41:00.500000
niti mora biti zatvoren na interpretaciju funkcijskog simbola.;0:41:00.500000 - 0:41:03.500000
Znači, ako je ovo, onda vrijedi ovo,;0:41:03.500000 - 0:41:06.500000
ali ako B nije element iz S, niko ne kaže.;0:41:06.500000 - 0:41:09.500000
Ne mora nikakav uvjet biti zadovoljen.;0:41:09.500000 - 0:41:12.500000
Naravno, ovaj prvi uvjet ima i dalje veze sa S-om.;0:41:12.500000 - 0:41:15.500000
Ako je sprazan, onda ovo niš ne kaže.;0:41:15.500000 - 0:41:18.500000
Ali uvjet ima smisla za bilo kakav skup S.;0:41:18.500000 - 0:41:22.500000
Dobro, e sad, jedna lema koja zapravo kaže kako mogu na neki način;0:41:27.500000 - 0:41:40.500000
provjeriti da je nešto parcijalni izomorfizam.;0:41:40.500000 - 0:41:43.500000
Mislim, ne doslovno, ali barim da ne moramo gledati po slučajima,;0:41:43.500000 - 0:41:49.500000
nego da mogu jednostavno gledati kako smo navedli po formulama.;0:41:49.500000 - 0:41:54.500000
Za relacijsku signaturu. E sad, što znači relacijska signatura?;0:41:56.500000 - 0:42:00.500000
To ćemo na par mjesta još poslije vidjeti.;0:42:00.500000 - 0:42:03.500000
Znači, ponekad je puno lakše iskazati nekakve stvari za relacijske strukture.;0:42:03.500000 - 0:42:08.500000
Što su relacijske strukture? To su naravno one koje imaju samo relacije.;0:42:08.500000 - 0:42:12.500000
Znači, nemaju konstantke simbole interpretirane,;0:42:12.500000 - 0:42:15.500000
niti uopće imaju signature, niti je funkcijske.;0:42:15.500000 - 0:42:18.500000
E sad, če neko reće, ali čekaj, to je onda puno siromašnije.;0:42:18.500000 - 0:42:22.500000
I onda ne možeš imati nikakve konstante, ne možeš imati nikakve funkcije.;0:42:22.500000 - 0:42:26.500000
To nije zapravo istina. Znači, relacije su dovoljno općeni;0:42:26.500000 - 0:42:29.500000
da pomoću njih vi možete modelirati funkcije.;0:42:29.500000 - 0:42:32.500000
To, na kraju kraja, radite u teoriji skupova svaki put kad radite funkcije;0:42:32.500000 - 0:42:36.500000
u teoriji skupova, nisu ništa drugo nego specijalne relacije.;0:42:36.500000 - 0:42:39.500000
Znači, vi možete uvijek umjesto funkcije promatrati njezin graf.;0:42:39.500000 - 0:42:42.500000
Znači, što je to? Imate F, M. To je sad nekakva funkcija.;0:42:42.500000 - 0:42:48.500000
I sad promatrate graf od toga. To je nekakva relacija.;0:42:49.500000 - 0:42:53.500000
Znači, to je nekakav podskup od F, neka je F, ne znam, tromjesna.;0:42:53.500000 - 0:42:58.500000
I sad se to interpretira na M kao nekakva funkcija.;0:42:59.500000 - 0:43:02.500000
Znači, ovo tu je funkcija sa nosača od M na treću u nosač od M.;0:43:02.500000 - 0:43:09.500000
A graf će biti, naravno, nekakav podskup od nosača od M na šetvrtu.;0:43:09.500000 - 0:43:14.500000
I sad ako tu to označim sa nekakvim R-om,;0:43:14.500000 - 0:43:23.500000
onda ćemo jednostavno vrijediti R od x1, x2, x3, y,;0:43:23.500000 - 0:43:28.500000
ako i samo ako je y jednak F od x1, x2, x3.;0:43:28.500000 - 0:43:34.500000
Dakle, mogu jednostavno činjenicu da je funkcijska vrijednost jednaka nečem;0:43:34.500000 - 0:43:39.500000
zapisati kao nekakvu relaciju.;0:43:39.500000 - 0:43:41.500000
To naravno nije dovoljno.;0:43:41.500000 - 0:43:42.500000
Onda moram na popis axijoma još dodati nekakve stvari tipa, šta ja znam,;0:43:42.500000 - 0:43:46.500000
za svaki x1, za svaki x2, za svaki x3 postoji jedinstveni y;0:43:46.500000 - 0:43:52.500000
takav da je R od x1, x2, x3, y.;0:43:52.500000 - 0:43:56.500000
Naravno, s tim da još postoji jedinstveni, isto trebam napisati;0:43:57.500000 - 0:44:00.500000
pomoću jednakosti i pomoću kvantifikatora i tak.;0:44:00.500000 - 0:44:03.500000
Dosta se stvari kompliciraju, ali jasno je da takve stvari mogu napraviti.;0:44:03.500000 - 0:44:08.500000
E onda, konstantski simboli su više manje isto to, samo puno jednostavniji.;0:44:08.500000 - 0:44:13.500000
Dakle, ako imate nekakav konstantski simbol u M-u,;0:44:13.500000 - 0:44:17.500000
onda ćete ga jednostavno praciti kao tu relaciju koja će u N-u;0:44:17.500000 - 0:44:25.500000
biti interpretirana sa singletonom.;0:44:25.500000 - 0:44:28.500000
Kaj bi to čovjek onda opet napisao?;0:44:30.500000 - 0:44:32.500000
Jednostavno, postoji jedinstveni y takav da je R od R2.;0:44:33.500000 - 0:44:39.500000
Ovo je obični R, a R2 od y.;0:44:43.500000 - 0:44:46.500000
Ako imam takav neki aksijum, onda mogu reći, aha,;0:44:47.500000 - 0:44:50.500000
to mi je isto kao da imam konstantski simbol.;0:44:50.500000 - 0:44:52.500000
