Speech;Timestamp
dakle, pridružuje nešto vezano uz ovaj nosač. Dakle, valjda je najlakše za konstantski simbol,;0:25:42 - 0:25:47
jednostavno, konstantskom simbolu ona pridružuje nekakav element nosača.;0:25:47 - 0:25:51
Za funkcijski simbol ona mu pridružuje nekakvu funkciju i ta funkcija mora biti;0:25:53 - 0:25:58
onolike mjesnosti kolike je mjesnosti odgovarajući funkcijski simbol.;0:25:58 - 0:26:03
Za relacijski simbol ona mu pridružuje nekakvu relaciju, dakle, nekakav skup entorki;0:26:04 - 0:26:10
elementa od m, gdje je opet n, mjesnost tog relacijskog simbola.;0:26:10 - 0:26:16
Samo ću napomenuti, dakle, ove vrijednosti funkcije fi na relacijskim simbolima se obično,;0:26:16 - 0:26:22
dakle, u standardnoj literaturi i u literaturi po kojoj ćemo mi raditi,;0:26:22 - 0:26:27
označavaju ovako, dakle, gore u superskriptu se koristi ova oznaka za samu strukturu.;0:26:27 - 0:26:35
Inače, oznaku za strukturu, dakle, to je kao nekakvo godsko m;0:26:35 - 0:26:39
koje bi se svakako moglo ovako nekako pisati.;0:26:39 - 0:26:42
Ali meni je to stravično dugačko i teško za proizvesti nijepo.;0:26:45 - 0:26:51
Ja to pišem kao 111, odnosno tri kvake jedna za drugom.;0:26:52 - 0:26:58
Naravno, još će vam se pojavljivati n, to je jednostavno 11.;0:26:58 - 0:27:02
Naravno, možete pisati kak god hoćete, ali kažem nekako,;0:27:03 - 0:27:06
kad sam ja učio za ove kolege i me strašno šimstiralo to,;0:27:06 - 0:27:11
onda sam odlučio naći neku oznaku koju mogu brzo napisati.;0:27:11 - 0:27:15
Da, uglavnom, ako to stavim u superskrip, to zapravo znači interpretacija.;0:27:15 - 0:27:23
Dakle, ovo je funkcijski simbol, a ovo je funkcija kojom je;0:27:23 - 0:27:27
taj funkcijski simbol interpretiran.;0:27:27 - 0:27:30
Naravno, ponekad kad ne bude zabune, možda ćemo koristiti;0:27:30 - 0:27:33
jednu te isti simbol za jedno i drugo, ali bar im za početak;0:27:33 - 0:27:36
da razlikujemo te stvari, da bude jasno o čemu se radi.;0:27:36 - 0:27:41
Dakle, ovo je sintaksa, ovo je semantika.;0:27:41 - 0:27:44
Naravno, sad bi čovjek rekao nekako što bi onda bila struktura;0:27:44 - 0:27:48
u signaturi teorije grupa. Bilo bi super da to baš bude grupa,;0:27:48 - 0:27:52
ali ne mora biti. Ovdje su sad nekakvi razlozi zašto ne mora biti.;0:27:52 - 0:27:58
Dakle, čisto da nekako vidimo šta sve može poći krivo.;0:27:58 - 0:28:01
Naravno, za početak, ova relacija koja mi interpretiran taj;0:28:01 - 0:28:05
dvomjestni relacijski simbol jednako, ne mora biti,;0:28:05 - 0:28:09
dakle, svakako mora biti binarna relacija, to piše tu,;0:28:09 - 0:28:12
i to mora biti relacija na nosaču kojeg smo iz sugestivnih razloga;0:28:12 - 0:28:16
označili sa g, ali ne mora biti nužno baš jednakosti.;0:28:16 - 0:28:20
Dakle, to je ova priča o normalnosti. Međutim, ako je normalna struktura,;0:28:20 - 0:28:25
onda se ovo prvo ne može dogoditi. Onda smo što sve jednakosti tiče mirni.;0:28:25 - 0:28:30
Ali i dalje to ne mora biti grupa. Zašto? Jer, na primjer, ova točkica,;0:28:30 - 0:28:34
odnosno točkica m, dakle, ono čime je točkica interpretirana,;0:28:34 - 0:28:38
svakako mora biti funkcija s g puta g u g, jer to piše gore,;0:28:38 - 0:28:42
ali može biti bilo kakva, ali na primjer, ne mora biti asocijativna.;0:28:42 - 0:28:46
To jest nekakva binarna operacija, pazite, dakle, g je sigurno zatvoren;0:28:46 - 0:28:50
s obzirom na nju, dakle, to dobijete for free, ali ne dobijete, recimo, asocijativnost.;0:28:50 - 0:28:55
I svakako, dakle, ovaj e, e na m tu je nekakva interpretacija,;0:28:55 - 0:29:01
dakle, to je svakako nekakav element iz g, ali ne mora imati svojstva;0:29:01 - 0:29:06
da kad se, kad se pomnože s bilo kojim elementom, da ga ostavlja na miru.;0:29:06 - 0:29:10
Dakle, kažem, bilo što od ovog trojega može biti razlog zašto ovo nije nužna grupa,;0:29:10 - 0:29:15
ali za normalnu strukturu bilo što od ovog trojega može biti razlog.;0:29:15 - 0:29:20
Dakle, nekako, što zaključujemo, ove interpretacije su korisne,;0:29:21 - 0:29:24
ali nisu ni izbliza dovoljne da ovaj, nekako, fiksiraju nekakvu matematičku teoriju.;0:29:24 - 0:29:30
Svakako moramo još nekakve aksijome zadati ili tako nešto,;0:29:30 - 0:29:34
ali to ćemo kasnije. Za sad samo još kažemo šta znači,;0:29:34 - 0:29:39
istini to su neke formule, jednakle, u nekakvoj strukturi.;0:29:39 - 0:29:45
Rekli smo kako se interpretiraju konstantski simboli,;0:29:47 - 0:29:49
rekli smo kako se interpretiraju funkcijski simboli.;0:29:49 - 0:29:51
Slijedili li s toga odmah kako se interpretiraju termi? Ne, jer naravno,;0:29:51 - 0:29:55
moram reći kako se interpretiraju variable. Dakle, pojedine variable;0:29:55 - 0:30:00
se interpretiraju preko jedne zasebne funkcije koja nije dio strukture,;0:30:00 - 0:30:05
to je ključno, jer vidjet ćemo poslije zašto, naravno,;0:30:05 - 0:30:08
zato što njih možemo kvantificirati. Ta posebna funkcija se zove valuacija;0:30:08 - 0:30:13
i označava se obično s slovom V. Dakle, to je funkcija sa skupa variabli;0:30:13 - 0:30:17
u nosač strukture. Dakle, ono jednostavno kaže, aha, u trenutnoj valuaciji;0:30:17 - 0:30:21
X ti je, ne znam, 5, recimo da je nosač skupa prirodnih brojeva,;0:30:21 - 0:30:25
Y ti je 7, Z3 ti je 52, itd. Dakle, jednom kad čovjek zada valuaciju;0:30:25 - 0:30:32
na skupu variabli, može je proširiti na skup svih sigma-terma na očit način.;0:30:32 - 0:30:37
Dakle, valuacija konstante je, naravno, valuacija konstantnog simbola;0:30:37 - 0:30:42
je interpretacija tog konstantnog simbola. Valuacija terma,;0:30:42 - 0:30:46
koji je dobiven funkcijski, to sam znači ovaj funkcijski term,;0:30:46 - 0:30:50
je upravo vrijednost funkcije, koja je interpretacija tog funkcijskog simbola,;0:30:51 - 0:30:57
kojim je term dobiven, na objektima koji su dobiveni valuacijama;0:30:57 - 0:31:02
pojedinih terma. Dakle, naravno, ako ja imam, šta ja znam,;0:31:02 - 0:31:07
2 puta 3, valuacija od toga će jednostavno biti, ili 2 puta X,;0:31:08 - 0:31:18
dakle, će biti 2 interpretiran u strukturi prirodnih brojeva,;0:31:18 - 0:31:24
puta interpretiran u strukturi prirodnih brojeva, valuacija od X.;0:31:26 - 0:31:32
Dakle, naravno, ovo tu će biti ono što prirodno zovem 2,;0:31:38 - 0:31:42
a ovo tu će biti operacija koju najčešće i ne pišem,;0:31:42 - 0:31:45
ovo je samo jednostavno, konkateniram te dvije stvari,;0:31:45 - 0:31:48
i to će biti, znači, V od X je nekakav prirodni broj,;0:31:48 - 0:31:52
ovo će biti dvostruki taj prirodni broj.;0:31:53 - 0:31:55
Naprimjer, ako je V od X jednak 3, onda će ovo biti 6.;0:31:55 - 0:31:59
Dobro, i sad, dakle, razne oznake.;0:32:02 - 0:32:07
Jako je važna ova oznaka, znači, kad u uglatu zagradu stavim nekakvu valuaciju,;0:32:08 - 0:32:13
ili skračeno stavim samo nekakvu entorku objekata,;0:32:13 - 0:32:16
to zapravo mislim na valuaciju terma s obzirom na nekakvu interpretaciju,;0:32:17 - 0:32:24
dakle, odnosno vrijednost terma s obzirom na nekakvu interpretaciju;0:32:24 - 0:32:27
i s obzirom na nekakvu valuaciju.;0:32:27 - 0:32:29
Naravno, ovaj M se najčešće, je fiksan, a ovaj V se mijenja.;0:32:30 - 0:32:36
Ali, kažem, nekako, za razliku od ove oznake,;0:32:38 - 0:32:41
ovdje je jasno da hoću spomenuti i samu strukturu i samu valuaciju.;0:32:41 - 0:32:47
Kažem, najčešće će to biti upravo valuacija na prvih N variabli,;0:32:49 - 0:32:53
to je ona priča kad pišem formulu X1 do Xn.;0:32:53 - 0:32:59
Dakle, slobodne variable su među njima, lako se vidi, nisam još rekao ništa o tome,;0:33:00 - 0:33:05
ali kad definiram kako se interpretiraju kvantifikatora,;0:33:05 - 0:33:09
onda će biti jasno da je valuaciju dovoljno zadatna slobodnim variablama,;0:33:09 - 0:33:13
dakle, ne trebamo reći koliko vezane variable iznose.;0:33:13 - 0:33:16
Dakle, ovdje ću samo reći nekakvu funkciju koja X1 pridruži A1,;0:33:16 - 0:33:22
X2 pridruži A2, itd. Xn pridruži An.;0:33:22 - 0:33:28
I to onda samo pišem u uglatim zagradama, podrazumijevajući da je to zapravo valuacija.;0:33:29 - 0:33:36
Znači, valuacija od Xi je Ai.;0:33:36 - 0:33:40
Dobro, da, opet, znači, T ima variable, čije, dakle, naravno,;0:33:44 - 0:33:52
T ne može imati vezane variable jer u termijama se ne mogu povjećati kvantifikatori.;0:33:52 - 0:33:56
Dakle, dovoljno reći variable, to su onda slobodne variable,;0:33:56 - 0:33:59
koje su samo iz skupa X1 do Xn, opet, ne moraju biti sve.;0:34:01 - 0:34:04
Ove potrošene, ali ne smije imati variabli izvan tog skupa.;0:34:05 - 0:34:09
Dobro, i još jedna ovak malo čudna oznaka, dakle, V sa indeksom X.;0:34:11 - 0:34:16
To hoću reći, to je bilo kakva, to je generička oznaka,;0:34:16 - 0:34:20
dakle, to nije određena oznaka, nije određena oznaka za neku konkretnu valuaciju,;0:34:20 - 0:34:24
nego je oznaka za bilo kakvu valuaciju koja se poddara sve na svim variablama,;0:34:24 - 0:34:29
osim možda na X. Dakle, Vx od Y je sigurno;0:34:29 - 0:34:33
jednako V od Y za Y različito od X.;0:34:33 - 0:34:38
To je osnovno pravilo. Naravno da s time Vx nije potpuno zadana,;0:34:39 - 0:34:43
jer Vx na X može biti šta god hoćemo, ali do na to, dakle,;0:34:43 - 0:34:47
na svim ostalim variablama je zadana isto kao i V.;0:34:47 - 0:34:50
Interpretacija je jednostavno uređena trojka, dakle, ili uređeni par, kako hoćete,;0:34:51 - 0:34:57
nosač, interpretacija analogičkih simbola i valuacija variabli.;0:34:58 - 0:35:03
Dobro, e sad naravno šta znači istinitost?;0:35:10 - 0:35:12
To je famozna Tarskijeva definicija istinitosti koja kaže jednostavno;0:35:12 - 0:35:17
ono što bismo očekivali, dakle, za semantiku formula.;0:35:17 - 0:35:21
Dakle, svakako, atomarna formula je istinita, s obzirom na M i V,;0:35:21 - 0:35:28
dakle, s obzirom na strukturu M i na valuaciju V.;0:35:28 - 0:35:30
To znači da je ova entorka vrijednosti terma u strukturi M s obzirom na valuaciju V;0:35:31 - 0:35:39
unutar relacije, dakle, u relaciji kojom se interpretira taj relacijski simbol.;0:35:39 - 0:35:45
Negacija, naravno, da odgovarajuća formula ne vrijedi;0:35:45 - 0:35:50
s obzirom na zadanu valuaciju.;0:35:50 - 0:35:52
Konjunkcija, disjunkcija, kondicionalni, bikondicionalni,;0:35:54 - 0:35:56
to su sve oni standardne Bulovske tablice istinitosti.;0:35:56 - 0:36:00
Naravno, što se kvantifikatora tiče, tu nam dobro dođu ovi VX-evi,;0:36:01 - 0:36:04
dakle, naravno, na M-u uz valuaciju V vrijedi za svaki XF,;0:36:04 - 0:36:10
to zapravo znači da ja moram sve variable, prilikom valuacije ovog F-a,;0:36:10 - 0:36:14
moram sve variable ostaviti iste, ali ono kako X preslikavam mogu mijenjati.;0:36:14 - 0:36:19
Za svaku moguću valuaciju VX, u smislu, za svaku moguću valuaciju;0:36:20 - 0:36:24
koja zadovoljava ovo tu svojstvo, vrijedi F.;0:36:24 - 0:36:27
Isto tako, naravno, postoji X takav da F, reći da ta formula vrijedi;0:36:28 - 0:36:33
s obzirom na valuaciju V znači da postoji mogućnost promijene te valuacije,;0:36:33 - 0:36:37
tako da u variable X tako da je F vrijedi.;0:36:37 - 0:36:41
Dakle, opet, na svim ostalim variablama mora ostati iste.;0:36:41 - 0:36:44
Ponekad pišem samo F u uglatim zagljadama.;0:36:46 - 0:36:49
Naravno, ako podrazumijevam da se radi o variablama X1 do Xn.;0:36:49 - 0:36:54
Aha, i ovo znači što znači da uz zadanu interpretaciju,;0:37:00 - 0:37:05
evaluaciju vrijedi nekakav skup formula, znači da vrijede sve formula;0:37:05 - 0:37:09
u tom skupu, ono što biste očekivali.;0:37:09 - 0:37:13
Dobro, formula je ispunjiva ako postoji interpretacija za koju je istinita,;0:37:14 - 0:37:20
formula je oboriva ako postoji interpretacija s obzirom na koju nije istinita,;0:37:20 - 0:37:24
odnosno kažemo da je lažna, formula je valjana ako je istinita;0:37:24 - 0:37:28
za svaku interpretaciju. To smo sve, naravno, vidjeli još davno prije,;0:37:28 - 0:37:33
ali sad možda da malo sistematiziramo.;0:37:33 - 0:37:35
E sad, dakle, to je sve bilo kad ja specificiram i M i V.;0:37:35 - 0:37:39
Međutim, često radim samo jedno od toga.;0:37:40 - 0:37:42
Dakle, specificiram M, a kažem da V može biti proizvodna.;0:37:42 - 0:37:46
To je razlog zašto M i V, sad, M posebno.;0:37:46 - 0:37:49
Dakle, kažem da formula F vrijedi u modelu M, ili jednostavno da je M;0:37:49 - 0:37:54
model za formulu F, ako ovo tu, znači ovak se piše,;0:37:54 - 0:37:59
a to zapravo znači ovo gdje je V proizvodna.;0:37:59 - 0:38:02
Svakako, znači svaka grupa gledana kao struktura prvog reda;0:38:03 - 0:38:08
je model za one tri formule.;0:38:08 - 0:38:11
Za ove tri formule, jer naravno, kao što smo rekli,;0:38:14 - 0:38:17
te tri formule upravo kažu da se u grupi događa ono što se mora događati,;0:38:17 - 0:38:23
da je operacija asocijativna, da je E neutralni element;0:38:23 - 0:38:27
i da svaki element ima inversiju.;0:38:27 - 0:38:29
Dobro, sada ćemo tu definirati nekakvu hrpu pojmova.;0:38:30 - 0:38:35
Znači, naravno, to smo već i dosta radili, ali ja bih rekao da ovdje;0:38:35 - 0:38:39
nekako prestaje gradivo diplomskog kolegija,;0:38:39 - 0:38:42
možda je elementarna ekvivalencija, kažem tu će sad biti jedna hrpa;0:38:42 - 0:38:47
dodatnih pojmova. Dakle, za početak, dvije strukture;0:38:47 - 0:38:51
nad istom signaturom, to je važno, su elementarno ekvivalentne;0:38:51 - 0:38:57
ako na njima vrijede iste rečenice.;0:38:57 - 0:39:00
Dakle, rečenica je drugo ime za zatvorenu formulu,;0:39:00 - 0:39:04
dakle, formula koja nema slobodnih variabli.;0:39:04 - 0:39:06
Nekako možemo reći, to je formula koja ne ovisi o valuaciji.;0:39:06 - 0:39:10
Smo rekli, valuaciju je dovoljno specifizirati na slobodnim variablima.;0:39:10 - 0:39:14
Ako formula nema slobodnih variabli, onda ne moram zapravo reći ništa o valuaciji.;0:39:14 - 0:39:17
Mogu jednostavno reći, ovo tu da je M model za F,;0:39:17 - 0:39:20
ako i samo ako je formula F istinita na modelu M.;0:39:20 - 0:39:23
Dakle, te dvije stvari su ekvivalentne.;0:39:23 - 0:39:26
I ako iste rečenice vrijede na te obje strukture,;0:39:26 - 0:39:30
bez obzira na valuaciju, onda kažemo da su te dvije strukture elementarno ekvivalentne.;0:39:30 - 0:39:37
Često će se pojavljivati taj pojam elementarno.;0:39:37 - 0:39:41
Elementarna logika je zapravo ona koja se danas zove logika prvog reda.;0:39:41 - 0:39:46
Dakle, to je staro ime za logiku prvog reda.;0:39:46 - 0:39:49
Možemo reći nekako, propozicijska logika ili logika sudova se bavi sudovima.;0:39:50 - 0:39:56
Elementarna logika se bavi elementima. Dakle, ne sudovima kao nekakvim;0:39:56 - 0:40:01
globalnim izjavama, nego baš elementima pojedine strukture.;0:40:01 - 0:40:05
Dobro, e sad, znači, da bismo proučavali teoriju modela,;0:40:10 - 0:40:14
moramo definirati razne stvari na modelima.;0:40:14 - 0:40:17
Između ostalog, preslikavanje između modela.;0:40:17 - 0:40:20
Osnovni, zapravo najčešće preslab pojam preslikavanja između modela,;0:40:21 - 0:40:28
ali zato ćemo ga poslije malo pojačati, je homomorfizam.;0:40:28 - 0:40:32
Dakle, homomorfizam je jednostavno preslikavanje između nosača dva modela.;0:40:32 - 0:40:37
Samo da kažem, sad, opet.;0:40:39 - 0:40:41
Znači, strekto govoreći čovjek bi trebao govoriti o strukturama.;0:40:41 - 0:40:45
Dakle, evo, znači, ovo tu se strekto zove struktura.;0:40:48 - 0:40:53
A model se zove tek kad imam neku formulu.;0:40:54 - 0:40:57
Struktura M je model za formulu F.;0:40:58 - 0:41:00
Ali jako, jako često se umjesto struktura jednostavno kaže model.;0:41:00 - 0:41:04
Opet, jer se tako prije zvalo.;0:41:04 - 0:41:06
Dakle, teorija modela bi se zapravo trebala zvat teorija struktura,;0:41:06 - 0:41:10
ali niko tak ne zove.;0:41:10 - 0:41:12
Isto tako i ovdje.;0:41:13 - 0:41:15
Imam dva modela, to ću tako neformalno govoriti,;0:41:15 - 0:41:18
ali zapravo imam dvije sigma strukture nad istom signaturom.;0:41:18 - 0:41:22
Homomorfizam je znači preslikavanje između njihovih nosača,;0:41:23 - 0:41:27
koje u izvjesnom smislu komutira sa neologičkim simbolima.;0:41:27 - 0:41:32
E sad, što to znači?;0:41:32 - 0:41:34
Baljda za funkcijske simbole je totalno očito,;0:41:34 - 0:41:37
dakle, doslovno komutira.;0:41:37 - 0:41:39
Dakle, H od F-a od a-ova je F od h-ova od pojedinih a-ova.;0:41:39 - 0:41:43
Konstantske simbole čuva u smislu da, dakle,;0:41:45 - 0:41:49
interpretacija konstantskog simbola u jednom modelu;0:41:49 - 0:41:53
se po H-pra slikava u interpretaciju tog istog konstantskog simbola;0:41:53 - 0:41:59
u drugom modelu. Opet kažem, ne u modelu, nego u strukturi.;0:41:59 - 0:42:03
Dobro, a sad, što se tiče relacije, naravno, ono što hoćemo je da,;0:42:04 - 0:42:09
nekako, čovjek bi htio da zapravo vrijedi ekvivalencija,;0:42:09 - 0:42:12
međutim, sama ideja homomorfizma je slabija.;0:42:12 - 0:42:15
Ideja homomorfizma je da imam samo jedan smjer.;0:42:15 - 0:42:18
Dakle, ako tu imam nekakvu entorku u relaciji,;0:42:18 - 0:42:21
onda kad preslikam te pojedine relande, dakle,;0:42:21 - 0:42:24
ove koji su u relaciji po homomorfizmu,;0:42:24 - 0:42:27
dobijem također nešto što je u relaciji, ono i tamo,;0:42:27 - 0:42:31
u drugoj strukturi.;0:42:31 - 0:42:33
Svakako, homomorfizam, dakle, struktura koje su grupe;0:42:35 - 0:42:40
je doista homomorfizam grupa. Dakle, to je točno ono po čemu je;0:42:40 - 0:42:44
modelirana ideja homomorfizma.;0:42:44 - 0:42:47
Naravno, jasno je da ovo tu vrijedi za ovaj F koji je,;0:42:49 - 0:42:55
kak se to kaže, operacija, binarna operacija u grupi.;0:42:56 - 0:42:59
Dakle, to je točno uvjet iz definicije homomorfizma.;0:42:59 - 0:43:02
Također, ovo je ispunjeno jer je jedini konstantski simbol E,;0:43:03 - 0:43:07
a to vrijedi zbog toga što ima nekakav teorem u teoriji grupa,;0:43:07 - 0:43:10
da svaki homomorfizam grupa preslikava jedinicu u jedinicu.;0:43:10 - 0:43:14
Znači, to vrijedi. A primijedite, ovaj uvjet za relaciju jednakosti;0:43:14 - 0:43:19
je trivialno zadovoljen.;0:43:19 - 0:43:21
Ako je A1 jednako A2, onda je H od A1 jednako H od A2.;0:43:26 - 0:43:31
Dakle, naravno, to opet podrazumijeva da su strukture normalne,;0:43:31 - 0:43:35
odnosno da sam ovaj R doista interpretirao sa jednakošću.;0:43:35 - 0:43:40
Međutim, homomorfizam ne čuva nožnoj istinitost formula.;0:43:43 - 0:43:46
Dakle, moguće je naći primjer, to je primjer.;0:43:46 - 0:43:49
Dakle, aha, ne. Dobro, čak jakog homomorfizma,;0:43:50 - 0:43:55
dakle, kažem, jaki homomorfizam je onaj koji ovoj priči;0:43:55 - 0:44:02
o relacijama zahtjeva i obrat. Dakle, tu smo rekli,;0:44:02 - 0:44:06
ako imaš neke lijevo u relaciji, onda su njihovi H-ovi desno u relaciji,;0:44:06 - 0:44:12
ali ništa ne govorimo o obratu. Jaki homomorfizam je onaj kod kojeg;0:44:12 - 0:44:16
zahtjevamo da vrijedi obrat. Za relacijske simbole,;0:44:16 - 0:44:21
odnosno, jasno je da tada zapravo se sve atomarne formule čuvaju,;0:44:21 - 0:44:25
jer nekako termi su ok, s obzirom na homomorfizam.;0:44:25 - 0:44:29
Ali, ne samo to, nego i za bilo kakvu otvorenu formulu.;0:44:29 - 0:44:33
Dakle, bilo kakve buovske kombinacije ili sudovne kombinacije;0:44:33 - 0:44:38
otvorenih formula su ok. Međutim, kvantificirane formule i dalje,;0:44:38 - 0:44:44
čak i s obzirom na jaki homomorfizam, se ne moraju čuvati.;0:44:44 - 0:44:47
Evo jednog jednostavnog primjera. Dakle, šta kaže?;0:44:47 - 0:44:51
Ak imam inkluziju, dakle, N-a u Z, to je ono što kad nekako ljudi;0:44:51 - 0:44:57
naivno kažu N je podskup od Z, dakle, ako znate konstrukciju od Z,;0:44:57 - 0:45:01
onda znate da zapravo nije, ali smijemo se praviti kao da jeste.;0:45:01 - 0:45:04
Dakle, inkluzija jednostavno koja prijima prirodni broj i preslika ga;0:45:04 - 0:45:08
u isti taj prirodni broj, ali kao cijeli broj, to je svakako jaki homomorfizam.;0:45:08 - 0:45:13
Dakle, sve funkcionira, jel? Dakle, naravno, ako hoću nekako, ne znam,;0:45:13 - 0:45:17
zbrajati prirodne brojeve ili ih usporađivati ili tako nešto,;0:45:17 - 0:45:20
to je dobijem isti rezultat kao da ih zbrajam ili usporađujem kao cijele brojeve.;0:45:20 - 0:45:24
Jednostavno. Međutim, evo konkretne formule.;0:45:24 - 0:45:27
Postoji x takav da za svaki y, x je manji ili jednako x.;0:45:27 - 0:45:30
Samo ću reći, ima najmanji element, jel? Dakle, na N u to vrijedi.;0:45:30 - 0:45:34
Dakle, naravno, broj mula ili 1, kako hoćete, odakle već hoćete;0:45:34 - 0:45:38
brojiti prirodne brojeve, je takav da za svaki y je veći ili jednako njega.;0:45:38 - 0:45:44
Međutim, u Z, jednostavno, takva formula nije istinita.;0:45:44 - 0:45:48
Dakle, čak i jaki homomorfizam nam zapravo nije dosta da bi smo mi čuvali;0:45:48 - 0:45:53
bilo kakve formule, ali je dovoljan za otvorene formule.;0:45:53 - 0:45:57
Idemo na pauzu. Nakon 15 minuta nastavljamo.;0:46:00 - 0:46:04
