Speech;Timestamp
Ako uvedem novi funkcijski simbol, onaj na minus prvu, onda ovo više nije podmodel.;0:22:37.520000 - 0:22:42.520000
Jer, na primjer, šta ja znam?;0:22:42.520000 - 0:22:44.520000
Ne, mislim, nije uopće model, nije uopće, ono, nije struktura s obzirom na tu signaturu,;0:22:46.520000 - 0:22:53.520000
jer, naravno, na primjer, term 3 pa nakon toga na minus prvu,;0:22:53.520000 - 0:22:57.520000
to je konkretan funkcijski term koji nema denotaciju, koji, znači, ne denotira ništa ovdje.;0:22:57.520000 - 0:23:05.520000
Odnosno, možemo reći da ovaj minus 1 interpretiran unutar ovog n-a,;0:23:05.520000 - 0:23:14.520000
zapravo bi trebao biti nekakva funkcija sa ovom.;0:23:14.520000 - 0:23:21.520000
U ovo to hoću reći, maljda, ovo.;0:23:21.520000 - 0:23:24.520000
Međutim, takva nešto ne postoji.;0:23:24.520000 - 0:23:26.520000
Mislim, postoji takva funkcija, ali ne takva da zadovoljava onaj aksijom koji treba u teoriji grupa.;0:23:26.520000 - 0:23:32.520000
Ili jednostavno uopće nije struktura u toj prošljenoj signaturi,;0:23:33.520000 - 0:23:37.520000
ili, ako negako proizvodno definiram interpretaciju tog funkcijskog simbola,;0:23:37.520000 - 0:23:42.520000
onda neće biti model za teoriju grupa.;0:23:42.520000 - 0:23:49.520000
Nije ni sad bio model za teoriju grupa, šta je.;0:23:50.520000 - 0:23:52.520000
A, ne, ne, ako negako proizvodno definiram, neće biti podmodel jer neće biti restrikcija ovog ovdje.;0:23:55.520000 - 0:24:02.520000
Jasno. Ja bih htio ovaj tu funkcijski simbol kad ga interpretiram u m,;0:24:04.520000 - 0:24:12.520000
gude upravo preslikavanje koje x-u pridruži minus x, na z.;0:24:12.520000 - 0:24:19.520000
Nosač od m je upravo z.;0:24:23.520000 - 0:24:25.520000
I sad, da bi ovo bilo podmodel, moralo bi biti restrikcija.;0:24:26.520000 - 0:24:31.520000
Međutim, naravno nije jer ne može biti jer onda ne ide u m.;0:24:31.520000 - 0:24:38.520000
Ok.;0:24:39.520000 - 0:24:40.520000
Dobro, i sad kaže u dokazima često koristimo Lemo diagramu,;0:24:44.520000 - 0:24:47.520000
kao što smo imali prilike vidjeti.;0:24:47.520000 - 0:24:49.520000
I sad, razni drugi teoremi.;0:24:50.520000 - 0:24:52.520000
Evo za početak jednog, dajmo reći, vrlo naslišnu temu.;0:24:53.520000 - 0:24:57.520000
Mrvicu je drugačiji, ali možemo u izvjesnom smislu ga smatrati dualom onog teorema;0:24:57.520000 - 0:25:04.520000
kojeg smo upravo sad dokazali.;0:25:04.520000 - 0:25:06.520000
Dakle, teorija je očuvana nekako prema dolje, na podmodele,;0:25:06.520000 - 0:25:11.520000
ako i samo ako je univerzalna ili ekvivalentno univerzalna.;0:25:12.520000 - 0:25:17.520000
Ovdje ću naravno onda reći, teorija je očuvana prema gore,;0:25:17.520000 - 0:25:21.520000
dakle, očuvana je za proširenja, ako i samo ako je egzistencijalna;0:25:21.520000 - 0:25:25.520000
ili preciznije, ekvivalentno egzistencijalna.;0:25:25.520000 - 0:25:28.520000
Znači, sve je potpuno isto definicija egzistencijalne rečenice,;0:25:28.520000 - 0:25:31.520000
ono što biste očekivali.;0:25:31.520000 - 0:25:33.520000
Konačno, mnogo je egzistencijalnih kvantifikatora i nakon toga otvorena rečenica.;0:25:33.520000 - 0:25:37.520000
Otvorena formula.;0:25:38.520000 - 0:25:40.520000
Ne rečenica, čak i što više.;0:25:40.520000 - 0:25:42.520000
Najčešće nije rečenica jer najčešće ima x1 do x7 slobodne.;0:25:42.520000 - 0:25:46.520000
Međutim, EF je rečenica.;0:25:49.520000 - 0:25:51.520000
Isto ne mora biti, ali nas zanimaju egzistencijalne rečenice jer od njih;0:25:52.520000 - 0:25:56.520000
radimo egzistencijalni teorije.;0:25:56.520000 - 0:25:58.520000
Teorija je očuvana za proširenja, ako čim imaš neki model;0:25:58.520000 - 0:26:02.520000
i imaš njegovo proširenje, onda to proširenje je također model za teoriju.;0:26:02.520000 - 0:26:06.520000
I sad, naravno, opet, teorija je očuvana za proširenja,;0:26:07.520000 - 0:26:09.520000
ako i samo ako je ekvalentna nekoj egzistencijalnoj teoriji nad istom signaturom.;0:26:09.520000 - 0:26:15.520000
Opet, jedan smjer je, valjda, totalno očit, ali zgodno je vidjeti;0:26:16.520000 - 0:26:20.520000
da ga ne moram dokazivati pješice, kao što sam morao ovdje,;0:26:20.520000 - 0:26:26.520000
nego mogu koristiti ovaj teorem koji sam upravo dokazao.;0:26:26.520000 - 0:26:30.520000
Kako? Tako da kažemo ovak, nekaj N proširenja od M,;0:26:30.520000 - 0:26:37.520000
ali naravno to mogu isto tako čitati kao nekaj M podmodel od N.;0:26:37.520000 - 0:26:41.520000
A ovdje jednostavno, dobro, ovo mi sad ne pomože, ali mi pomože ovo.;0:26:41.520000 - 0:26:45.520000
Znači, pretpostavljamo suprotno da na N ne vrijedi F,;0:26:45.520000 - 0:26:48.520000
F je rečenica, dakle na N vrijedi negacija od F.;0:26:48.520000 - 0:26:51.520000
I sad, naravno, ne mogu reći negacija F je univeralna rečenica,;0:26:51.520000 - 0:26:54.520000
jer nije, sintaksno nije, ali je ekvalentna univeralna rečenica.;0:26:54.520000 - 0:26:57.520000
Jer kad je prebacim u prankst normalnu formu, ne igram sve te kvantifikatore,;0:26:57.520000 - 0:27:01.520000
dobit ću upravo univerzalnu rečenicu.;0:27:01.520000 - 0:27:04.520000
Znači, negacija F jest ekvivalentna univerzalnoj rečenici.;0:27:04.520000 - 0:27:09.520000
To znači da ako ću gledati teoriju koja se sastoji samo od jedne formule,;0:27:09.520000 - 0:27:13.520000
to mogu, naravno, bilo kakav skup formula, u ovom slučaju,;0:27:13.520000 - 0:27:17.520000
konkretno ova tu, jest ekvivalentna nekoj univerzalnoj teoriji.;0:27:17.520000 - 0:27:22.520000
Konkretno, univerzalnoj teoriji koja opet se sastoji samo od jedne formule,;0:27:22.520000 - 0:27:25.520000
koja je upravo ova ne F u prankst normalnoj formuli.;0:27:25.520000 - 0:27:28.520000
Po prethodnom teoremu, ta teorija je očuvana za podmodelo.;0:27:28.520000 - 0:27:31.520000
E, međutim, sad ne valja jer ta teorija vrijedi u strukturi N,;0:27:31.520000 - 0:27:38.520000
po predpostavce suprotnog.;0:27:39.520000 - 0:27:41.520000
N je podmodelo od N, međutim na M-u ne vrijedi jer na M-u vrijedi T.;0:27:41.520000 - 0:27:46.520000
Na M-u vrijedi T, to zapravo znači da na M-u vrijedi T crtica,;0:27:47.520000 - 0:27:54.520000
dakle M je element one klase modela sa T, međutim T i T crtice su ekvivalentne,;0:27:54.520000 - 0:28:00.520000
znači klase modela su im iste, dakle na M-u vrijede sve formule iz T crtica,;0:28:00.520000 - 0:28:04.520000
F je iz T crtica, dakle ispalo bi da na M-u vrijedi F i da na M-u ne vrijedi F,;0:28:04.520000 - 0:28:09.520000
odnosno vrijedi negacije od F, to je naravno kontradikcija.;0:28:09.520000 - 0:28:13.520000
Dobro, mislim, nije uopšte jasno da je to išta brže nego ono,;0:28:13.520000 - 0:28:16.520000
ali zgodno vidjeti kak se može iskoristiti ovaj prethodni teorem.;0:28:16.520000 - 0:28:20.520000
Dobro, e sad, drugi smjer je naravno kompliciraniji.;0:28:21.520000 - 0:28:31.520000
Ne mogu više samo se osloniti na posljedice,;0:28:34.520000 - 0:28:38.520000
nego moramo ovak znači zaobilazno.;0:28:42.520000 - 0:28:44.520000
Za svaku pojedinu rečenicu ja mogu gledat,;0:28:45.520000 - 0:28:48.520000
a opet ovo isto, znači sve univerzalne posljedice,;0:28:51.520000 - 0:28:54.520000
čekaj sam malo da se tu onda opet koristi ovaj teorem,;0:28:56.520000 - 0:28:59.520000
ili to ide bez njega?;0:28:59.520000 - 0:29:01.520000
Ne mislim da ide bez njega, samo nije baš jasno zašto dokaz nije potpuno isti,;0:29:02.520000 - 0:29:09.520000
ali možete možda probati, raspisati potpuno isti dokaz, pa vidjeti gdje ne prolazi.;0:29:09.520000 - 0:29:16.520000
U svakom slučaju, ono što se ovdje napravi,;0:29:16.520000 - 0:29:18.520000
znači za svaku rečenicu se promatraju sve njezine univerzalne posljedice,;0:29:18.520000 - 0:29:23.520000
to sad više nema onog znakića jer je jedna konkretna rečenica, ne skupnjih,;0:29:25.520000 - 0:29:31.520000
i sad kaže ovo, metodom dijagrama se vidi,;0:29:33.520000 - 0:29:37.520000
znači to sad kažem, jednostavno ovaj prvi dokaz smo stvarno raspisali kak treba,;0:29:37.520000 - 0:29:42.520000
a ove ostale ćemo više, sve više i više mahat rukama,;0:29:42.520000 - 0:29:46.520000
ali uglavnom, isto kao i ovo do sada, dakle primjera metode dijagrama,;0:29:46.520000 - 0:29:51.520000
za svaki m na kojem vrijedi ovo, znači na kojem vrijede sve univerzalne posljedice od f,;0:29:52.520000 - 0:29:58.520000
postoji nadmodel na kojem vrijedi f.;0:30:00.520000 - 0:30:03.520000
Dakle, nekako, gledate ovo, znači gledate teoriju f, singleton f,;0:30:03.520000 - 0:30:10.520000
on je jednostavni dijagram od m.;0:30:10.520000 - 0:30:13.520000
I na to primijenite metodu dijagrama i prođe, znači jednostavno,;0:30:13.520000 - 0:30:17.520000
kad dobijete model za ovo tu, to zapravo znači da imate model za f;0:30:17.520000 - 0:30:21.520000
i da imate model za ovo, a to zapravo znači da imate m unutra.;0:30:21.520000 - 0:30:27.520000
Dakle, sad naravno, ovo je opet treba reći,;0:30:27.520000 - 0:30:29.520000
taj n nije onaj koji vam dade metoda dijagrama,;0:30:31.520000 - 0:30:34.520000
nego je metoda dijagrama dade nekakav n', a ovo je onda n' minus.;0:30:34.520000 - 0:30:39.520000
Ali uglavnom, potpuno isto kao i tamo.;0:30:39.520000 - 0:30:42.520000
Dobro, i sad kažem ovako, kada god, znači ovo je bilo za svaku rečenicu f,;0:30:44.520000 - 0:30:50.520000
međutim, ako daberete baš rečenicu iz t, onda naravno ova tu teorija je inkonsistentna.;0:30:50.520000 - 0:30:56.520000
Zašto? Jer ne bi moglo biti da je negdje, znači,;0:30:56.520000 - 0:31:05.520000
kad bi ta teorija bila ispunjiva, konsistenta, znači da imala neku strukturu na kojoj vrijedi,;0:31:06.520000 - 0:31:11.520000
što bi to značilo? Znači što na njoj vrijedi čitava t, pa onda vrijedi i f,;0:31:11.520000 - 0:31:17.520000
a isto tako vrijede sve univerzalne posljedice od ne f,;0:31:19.520000 - 0:31:23.520000
a ne, ne, to, ok, još piše svijetljica, ok, znači to nije uopće jednostavno,;0:31:27.520000 - 0:31:34.520000
ali to je posljedica ovog tu rezultata.;0:31:34.520000 - 0:31:37.520000
Da, znači kad bi nešto bilo, model za ovo, to bi bilo među ovim m-ovima gore,;0:31:43.520000 - 0:31:49.520000
na njemu bi onda, od njega bi postojao neko proširenje na kojem vrijedi f,;0:31:49.520000 - 0:31:56.520000
međutim to nije moguće jer na tom proširenju bi onda morao vrijediti i t.;0:31:56.520000 - 0:32:03.520000
Zašto? Jer je t očuvana za proširenje.;0:32:04.520000 - 0:32:06.520000
Ok.;0:32:06.520000 - 0:32:07.520000
T je kontradikcija, znači predpostavljam da je kontradikcija.;0:32:16.520000 - 0:32:20.520000
Predpostavljam da je kontradikcija.;0:32:20.520000 - 0:32:22.520000
Znači, od ne f i a, t je i konec stehnada.;0:32:26.520000 - 0:32:38.520000
Predpostavljam da je supradla, postoji njega kakv m,;0:32:40.520000 - 0:32:45.520000
takav da na m vrijedi u od ne f i na m vrijedi t.;0:32:45.520000 - 0:32:58.520000
Na m vrijedi u od f, prema ovom od prije imam nekakav n nad model proširenje od m,;0:33:00.520000 - 0:33:12.520000
takav da na n vrijedi t.;0:33:13.520000 - 0:33:19.520000
I sad, t je zatvorena, očuvana na nad modele,;0:33:20.520000 - 0:33:30.520000
zapravo znači da na n također vrijedi t.;0:33:31.520000 - 0:33:38.520000
Dobro, međutim, na n vrijedi u od, da bih ti pišao to,;0:33:39.520000 - 0:33:50.520000
t, aha, f i steh, na n vrijedi f,;0:33:51.520000 - 0:34:08.520000
hmm, kada opet ne vidim to.;0:34:09.520000 - 0:34:18.520000
Na ovom manjem vrijedi u od ne f.;0:34:24.520000 - 0:34:28.520000
Dobro, po zvijezdici imam proširenje na kojem vrijedi t.;0:34:28.520000 - 0:34:36.520000
Ne, ne, ne, proširenje na kojem vrijedi f.;0:34:38.520000 - 0:34:42.520000
Mislim, sve štima, samo treba drugačije to posložiti.;0:34:48.520000 - 0:34:51.520000
Dakle, na njemu vrijedi f, e i sad ova priča, znači, n je proširenje od m,;0:34:51.520000 - 0:34:58.520000
na m vrijedi t, i t je očuvano za proširenje, znači da na n vrijedi t.;0:34:58.520000 - 0:35:04.520000
Aha, joj, f.;0:35:12.520000 - 0:35:15.520000
Znači, ovaj f, dakle, ovdje je zapravo bih trebao pisat za svaku formulu f nešto vrijedi,;0:35:16.520000 - 0:35:23.520000
pa onda to primijeniti na ne f.;0:35:23.520000 - 0:35:26.520000
Dobro, to. Za svaku rečenicu, pa tako specijalno i za ne f.;0:35:31.520000 - 0:35:38.520000
To nije f, ovaj dolje.;0:35:39.520000 - 0:35:43.520000
Nego je taj gornji f je zapravo ne f, ovaj dolje.;0:35:45.520000 - 0:35:49.520000
Jezica primijenjena na ne f.;0:35:52.520000 - 0:35:59.520000
Ok, uglavnom, znači sad imam na n vrijedi ne f,;0:36:02.520000 - 0:36:05.520000
međutim, na n vrijedi čitava teorija t, f je iz t,;0:36:05.520000 - 0:36:08.520000
na n vrijedi f i ove dvije stvari jesu u kontradikciji.;0:36:08.520000 - 0:36:13.520000
Dobro.;0:36:13.520000 - 0:36:14.520000
Ok, i sad opet imam, znači, inkonsistentnu teoriju.;0:36:17.520000 - 0:36:22.520000
Po teorijama kompaktnosti imam ponoćno mnogo njih,;0:36:22.520000 - 0:36:26.520000
neke su ovdje, neke su ovdje.;0:36:26.520000 - 0:36:28.520000
Sad čak i nije bitno,;0:36:29.520000 - 0:36:31.520000
da, jer, dakle, tu sad više nema ovog dijagrama,;0:36:34.520000 - 0:36:37.520000
znači nema tih čudnih konstantskih simbola i takvih stvari,;0:36:37.520000 - 0:36:40.520000
znači to više ne moram gledat'.;0:36:40.520000 - 0:36:42.520000
Jednostavno raspilim negakva na dva dijela;0:36:42.520000 - 0:36:44.520000
i izdvojim samo one koji su u od ne f.;0:36:45.520000 - 0:36:48.520000
Neke su to, naravno, ponoćno mnogo njih,;0:36:48.520000 - 0:36:51.520000
podskup ponoćnog, dakle, g1 do gn.;0:36:51.520000 - 0:36:53.520000
A ovih iz t uzmem sve, što god.;0:36:54.520000 - 0:36:57.520000
Znači, g1 do gn i još sve formule iz t dobijem,;0:36:57.520000 - 0:37:01.520000
opet, inkonsistentnu teoriju.;0:37:01.520000 - 0:37:03.520000
Opet isto, znači konjunkcija svih tih g-ova je također,;0:37:04.520000 - 0:37:07.520000
ono, sad je to, prvo imam bez ponoćnog mnogo formula,;0:37:07.520000 - 0:37:11.520000
pa onda konjačnog mnogo formula, pa onda jednu formulu,;0:37:11.520000 - 0:37:13.520000
ali i jedno i drugo i treće je inkonsistentno sa t.;0:37:13.520000 - 0:37:17.520000
I sad, zašto sam to opće radio?;0:37:18.520000 - 0:37:20.520000
Zato da mogu reći t ima za logičku poziciju negaciju te formule,;0:37:20.520000 - 0:37:24.520000
dakle, jedne formule.;0:37:24.520000 - 0:37:25.520000
I sad se idemo pitati za sintaksni oblik.;0:37:30.520000 - 0:37:33.520000
Mi bismo htjeli reći da je ovo egzistencijalno,;0:37:33.520000 - 0:37:36.520000
ali naravno nije, ne doslovno,;0:37:36.520000 - 0:37:39.520000
nego ovako, svaka g i je univerzalna, to je doslovno,;0:37:40.520000 - 0:37:43.520000
to piše tu, skup u od f ili u od nef,;0:37:43.520000 - 0:37:48.520000
smo tako definirali, pa onda to što ima.;0:37:49.520000 - 0:37:51.520000
Dakle, svaka g i je univerzalna.;0:37:54.520000 - 0:37:56.520000
Konjunkcija univerzalnih, to smo rečeli,;0:37:57.520000 - 0:37:59.520000
nije univerzalna, ali je logički ekvivalentna univerzalnoj.;0:37:59.520000 - 0:38:06.520000
A onda negacija, znači ovo je ekvivalentna univerzalnoj,;0:38:07.520000 - 0:38:16.520000
njezina negacija je ekvivalentna negaciji te univerzalne,;0:38:16.520000 - 0:38:19.520000
što opet kad primijenim prejaksu u normalnu formu,;0:38:19.520000 - 0:38:22.520000
bude ekvivalentno nekoj egzistencijalnoj.;0:38:22.520000 - 0:38:24.520000
Tu egzistencijalno, naravno, može biti više,;0:38:25.520000 - 0:38:27.520000
ali konkretno tu, dakle, koja se dobije;0:38:27.520000 - 0:38:29.520000
kad se svi kvalifikatori izvode na početak;0:38:29.520000 - 0:38:31.520000
i negacija prođe kroz njih, označim sa hf.;0:38:31.520000 - 0:38:34.520000
To zapravo znači da ako ja promatram skup svih hf-ova,;0:38:37.520000 - 0:38:42.520000
to će biti egzistencijalna teorija,;0:38:42.520000 - 0:38:44.520000
to naravno da označim sa t.;0:38:44.520000 - 0:38:46.520000
I sad opet želim dokazati da t-crtica i t imaju istu klasu modela,;0:38:48.520000 - 0:38:52.520000
odnosno da su ekvivalentne.;0:38:52.520000 - 0:38:54.520000
Jedan smjer je očit, ali sad naravno je drugi smjer,;0:38:54.520000 - 0:38:56.520000
jer kad god je nešto model za t, onda je model i za t-crtica.;0:38:56.520000 - 0:39:01.520000
Zašto? Jer je model za svaku pojedinu hf.;0:39:01.520000 - 0:39:03.520000
Čim si model za t, tu piše, onda si model za negf.;0:39:04.520000 - 0:39:10.520000
Onda si model za hf, jer su hf i negf ekvivalentne formule.;0:39:10.520000 - 0:39:15.520000
Dakle, ovo je sad ono kao, ekvivalente teorije je nešto komplicirano,;0:39:15.520000 - 0:39:18.520000
ali ako ih svedem na pojedinačne formule,;0:39:18.520000 - 0:39:20.520000
onda znamo što znači da su dvije formule ekvivalente.;0:39:20.520000 - 0:39:23.520000
Dobro, znači to je to. E sad drugi smjer.;0:39:26.520000 - 0:39:28.520000
Znači moram dokazati da svaki model za t-crtica;0:39:28.520000 - 0:39:31.520000
ujednom bude i model za t.;0:39:31.520000 - 0:39:33.520000
Dobro, uzmem model za t-crtica.;0:39:33.520000 - 0:39:35.520000
Znači moram dokazati da je model za t.;0:39:35.520000 - 0:39:37.520000
Što znači to? Da je model za svaku rečenicu iz t.;0:39:37.520000 - 0:39:39.520000
Uzmem proizvodnu rečenicu iz t, f.;0:39:39.520000 - 0:39:41.520000
I sad što? Aha, nemam ekvivalenciju više, ali imam jedan smjer.;0:39:42.520000 - 0:39:47.520000
Taj jedan smjer je upravo ovaj koji mi treba.;0:39:47.520000 - 0:39:49.520000
Dakle, hf je ekvivalento sa negf,;0:39:49.520000 - 0:39:51.520000
međutim, negf sigurno povlači f.;0:39:51.520000 - 0:39:53.520000
Zašto? Zato što sve gi su iz ovog skupa.;0:39:53.520000 - 0:40:00.520000
Dobro, pa njegova konjunkcija, znači kad bi nešto bilo...;0:40:02.520000 - 0:40:08.520000
Znači neka na nekom n vrijedi negf.;0:40:19.520000 - 0:40:25.520000
Što to zapravo znači? To znači da vrijedi neg1, neg2,;0:40:27.520000 - 0:40:30.520000
negn.;0:40:30.520000 - 0:40:34.520000
Ili možda bolje.;0:40:37.520000 - 0:40:39.520000
A ne, to baš tako treba. Dobro.;0:40:41.520000 - 0:40:43.520000
Znači, međutim, sve ove tu su posljedice od f.;0:40:43.520000 - 0:40:49.520000
Ne, ne krivo, su posljedice od negf.;0:40:50.520000 - 0:40:53.520000
Ne, f.;0:40:53.520000 - 0:40:55.520000
Da, opet isto, fali mi ta negacija.;0:41:00.520000 - 0:41:02.520000
Dobro, dakle, da. 5% ima suprotno.;0:41:02.520000 - 0:41:06.520000
Kad u toj, u toj menu ne bi vrijedio f, tada bi vrijedio negf, jer je f rečenica.;0:41:06.520000 - 0:41:20.520000
I onda bi vrijedile sve ove, a to je nemoguće.;0:41:20.520000 - 0:41:24.520000
Dakle, jer vrijedi negacija njihove konjunkcije.;0:41:24.520000 - 0:41:28.520000
Reci ti.;0:41:43.520000 - 0:41:44.520000
Treba da su ove posljedice od negf, znači da su sve ge i,;0:41:44.520000 - 0:41:50.520000
nešto je ge i f, bez negacije treba da su posljedice od negf.;0:41:50.520000 - 0:41:55.520000
Dobro, znači da, malo sam bio fast and loose s tom negacijom.;0:41:55.520000 - 0:42:01.520000
Ajmo vidjeti što to zapravo znači.;0:42:01.520000 - 0:42:03.520000
Znači, ne ge f, znači na n-u ne vrijedi ge f.;0:42:04.520000 - 0:42:13.520000
Ge f je naravno konjunkcija.;0:42:13.520000 - 0:42:16.520000
Znači, na n-u ne vrijedi konjunkcija, aha, da, to onda znači da postoji neki koji ne vrijedi.;0:42:24.520000 - 0:42:33.520000
Ok?;0:42:44.520000 - 0:42:45.520000
Međutim, taj konkretni ge i f je element od nf.;0:42:46.520000 - 0:42:52.520000
Dakle, on je posljedica od negf.;0:42:53.520000 - 0:42:56.520000
Ok?;0:43:04.520000 - 0:43:05.520000
A sad imamo ovo, znači, pretpostavim suprotno da na n-u ne vrijedi f,;0:43:06.520000 - 0:43:11.520000
onda na n-u vrijedi negacija od f, onda na n-u vrijedi ge f.;0:43:11.520000 - 0:43:18.520000
I to je naravno kontradikcija se s ovim ovdje.;0:43:21.520000 - 0:43:25.520000
Da, znači, krivo sam napisao, demorgana nisam primjenio,;0:43:26.520000 - 0:43:29.520000
ali zapravo, zapravo, jesu jedno što se ovog tiče.;0:43:29.520000 - 0:43:33.520000
A nisam primjenio demorgana jer opet bezvezno je to da ovdje zapravo treba pisati negaciju.;0:43:33.520000 - 0:43:41.520000
Dobro, i šta sad? Znači sad sam dobio da iz hf slijedi f,;0:43:44.520000 - 0:43:49.520000
a hf je iz t crtica jer tako sam definirao t crtica.;0:43:50.520000 - 0:43:55.520000
Dakle, na n-u vrijede sve formule iz t crtica,;0:43:56.520000 - 0:44:02.520000
pa onda specijalno i hf, pa onda i f.;0:44:02.520000 - 0:44:05.520000
I to je za bilo koju formulu f, dakle, ne za bilo koju, za tu formulu f.;0:44:06.520000 - 0:44:11.520000
Dakle, to točno znači da na n-u vrijedi f.;0:44:11.520000 - 0:44:14.520000
Da, i sad ovo je dobro mjesto za sad.;0:44:21.520000 - 0:44:24.520000
Dakle, sad ćemo provučavati malo kompliciranije teorije.;0:44:24.520000 - 0:44:26.520000
Dakle, ovo bi bile, ajmo reći za one koji znaju nešto malo o logičkoj hjerarhiji formula,;0:44:26.520000 - 0:44:30.520000
dakle, one bi bile sigma, prvo pi 1, dakle, ove su universalne,;0:44:30.520000 - 0:44:35.520000
onda bi bile sigma 1, ove je egzistencijalne, a ovo će biti, dakle, pi 2.;0:44:35.520000 - 0:44:40.520000
Universalni pa egzistencijalni kvantifikator.;0:44:41.520000 - 0:44:44.520000
Naravno, to sad puno ekspresivnije teorije,;0:44:44.520000 - 0:44:46.520000
tako da ćemo manje moći reći o očuvanju,;0:44:46.520000 - 0:44:49.520000
ali ispada da će biti, na primjer, očuvanje za unije lanaca.;0:44:49.520000 - 0:44:53.520000
Ali kažem o tome više idući tijen.;0:44:53.520000 - 0:44:56.520000
Ima kakvih pitanja online? Možda nema.;0:45:00.520000 - 0:45:03.520000
