Speech;Timestamp
onda samo mićem, opet, treba pisat, ali nije strašno.;0:31:04 - 0:31:09
I nijedan od njih nije element od u, kako to znam?;0:31:09 - 0:31:12
Pa tako što njihovi komplementi su elementi u.;0:31:12 - 0:31:15
Znači, šta ću reći?;0:31:16 - 0:31:18
I bez z n će jednostavno biti, i bez ovo znači,;0:31:19 - 0:31:27
z n komplement, odnosno na i.;0:31:31 - 0:31:33
Šta je komplement skupovine razlike?;0:31:33 - 0:31:35
Znači, nisi u skupovom razlici ako...;0:31:35 - 0:31:38
Jesi u skupovom razlici ako jesi ovdje, a nisi ovdje.;0:31:41 - 0:31:44
Evo ga, konjunkcija.;0:31:44 - 0:31:45
E sad, ako nisi ovdje, ili jesi ovdje.;0:31:45 - 0:31:52
Međutim, onda je lako vidjeti da je to nadskup od y n plus 1.;0:31:53 - 0:32:00
Dakle, a ovaj tu je element iz u.;0:32:00 - 0:32:03
To smo imali.;0:32:03 - 0:32:04
Znači, zatvorimo stanarsku poletnu.;0:32:04 - 0:32:07
Znači, ovaj tu mora biti element iz u, pa onda po svojstvu ultrafiltera z n ne smo li biti element iz u.;0:32:07 - 0:32:15
Evo ga.;0:32:15 - 0:32:16
Znači, to je kako od x-eva dobiti y-one i kako od y-ova dobiti z-ove.;0:32:16 - 0:32:20
Kako od z-ova dobiti x-eve?;0:32:20 - 0:32:23
Ne hraje, vratit se suprotno.;0:32:23 - 0:32:25
Z-ove i x-evi...;0:32:28 - 0:32:30
Dobro pitanje.;0:32:31 - 0:32:33
Dakle, moraju biti elementi u.;0:32:34 - 0:32:37
Presjek ne smije biti element u.;0:32:40 - 0:32:43
Dobro, ono što je valjda jasno je kako od y-ova dobiti x-eve.;0:32:49 - 0:32:52
To je lako, jer valjda...;0:32:52 - 0:32:56
Mogu uzeti baš y-ove za x-eve.;0:33:01 - 0:33:04
Ovdje kaže, prebrojivo je nepotpun.;0:33:06 - 0:33:09
Znači, ako imaš takav niz y-ova, onda trebaš nekakav niz x-eva.;0:33:09 - 0:33:13
Međutim, y-ovi su svi u, znači što se toga tiče u redu.;0:33:13 - 0:33:19
I njihov presjek nije u.;0:33:20 - 0:33:22
Pa naravno, jer njihov presjek je prazan, a prazan skup sigurno nije element ultrafiltera, jer je ultrafilter praven.;0:33:22 - 0:33:28
Znači, to je lako.;0:33:28 - 0:33:30
I sad, kako od z-ova dobiti y-ove?;0:33:30 - 0:33:34
H negako znači unije ovih, jel?;0:33:35 - 0:33:37
Znači, y nula će biti unija svih, y1 će biti unija od z i j, na dalje i tako dalje.;0:33:37 - 0:33:42
Dakle, valjda yn, unija xn, potpuno sredno, će biti unija po svim h većima od n.;0:33:42 - 0:33:52
Dakle, većima ili jednakima od n.;0:33:52 - 0:33:57
Od z, k.;0:33:59 - 0:34:00
To opet treba vidjeti hrpu tih svoj stava, ali prođe.;0:34:00 - 0:34:05
Dobro, znači imam karakterizaciju prebrojivo nepotpunih ultrafiltera.;0:34:08 - 0:34:12
I sad je još preostalo dokazat' wash-off teorem, a to stvarno sumnim da se može u 10 minuta, ali dobro, možemo krenut'.;0:34:12 - 0:34:20
Dakle, šta kaže?;0:34:21 - 0:34:24
Kaže više manje, ako napraviš onu istu konstrukciju reducijernog produkta,;0:34:24 - 0:34:29
ali ne nad bilo kakvim filtram, nego nad ultrafiltram,;0:34:29 - 0:34:32
onda će ti, ne samo za ono, kao ne logičke simbole, relacijski, atomarne formule i tako dologo,;0:34:32 - 0:34:38
nego će ti za proizvodnu formulu vrijedit' upravo ona glasačka metafora.;0:34:38 - 0:34:43
Dakle, ako formula vrijedi na dovoljno velikom skupu ovih faktora, onda vrijedi na ultra produktu.;0:34:43 - 0:34:51
I ne samo, ne mora biti rečenica, znači može imat' neke slobodne variable,;0:34:51 - 0:34:56
onda moraš na još neke valuacije pričat', ali to je ona priča,;0:34:56 - 0:34:59
znači na svakoj mi ja imam neku valuaciju v, i onda imam valuaciju v na čitavom,;0:34:59 - 0:35:06
na ultra produktu koja je inducirana tom familijom o valuacijama.;0:35:06 - 0:35:11
I sad kaže, dokazujemo indukcijom posloženosti formule f,;0:35:11 - 0:35:16
znači moram dokazat' za atomarne formule i moram dokazat' za nekako formule izgrađene od manjih;0:35:17 - 0:35:23
pomoću logičkih veznika i kvantifikatora.;0:35:23 - 0:35:26
Za atomarnu formulu to je relativno jednostavno jer tak' smo definirali interpretaciju;0:35:26 - 0:35:31
relacijskog simbola. Znači jednostavno kaže, aha, na emu, na tom ultra produktu,;0:35:31 - 0:35:39
uz induciranu valuaciju vrijedi ta atomarna formula, ako i samo ako,;0:35:39 - 0:35:45
kad valuiraš te pojedine terme, oni su ti završe u eru interpretirano u ultra produktu.;0:35:45 - 0:35:52
Međutim, eru interpretiranu u polu ultra produktu je upravo ovo,;0:35:52 - 0:35:58
e sad naravno treba još pravo vidjeti šta su ove valuacije,;0:35:58 - 0:36:01
ali to je ona priča koju smo dokazali, to je ovo, ova lema.;0:36:01 - 0:36:06
Znači primijenim ovu lemu, tu, i onda primijenim definiciju od era.;0:36:07 - 0:36:13
Znači to, skup svih jeva, takvi da glasaju za to da to bude, je element od era.;0:36:13 - 0:36:19
Evo, kad rašpišem šta ovo znači, to točno znači da u mi, uz valuaciju vi,;0:36:20 - 0:36:24
pazite sad ove vi su zaisti, znači uz tu valuaciju vrijedi upravo ova atomarna formula f;0:36:24 - 0:36:30
od koja sam krenuo. I to je to. Znači to je tvrdnja za, upravo tvrdnja koju želimo dokazati;0:36:30 - 0:36:36
za atomarne formule.;0:36:36 - 0:36:38
E sad, logički veznici, dobro, pogledajmo negaciju.;0:36:38 - 0:36:41
Negacija je dosta onak jednostavna, dakle treba, važno je tu koristiti ovo svojstvo 5,;0:36:42 - 0:36:47
dakle svojstvo da od dva skupa, koji čine particiju od i, točno jedan je element ultra,;0:36:47 - 0:36:53
ultra filtera. Vrijedi negacija od g, s obzirom na valuaciju v,;0:36:53 - 0:36:58
ako i samo ako, s obzirom na tu istu valuaciju, ne vrijedi g.;0:36:58 - 0:37:02
Dakle, kažem to za, smo obično koristili za rečenice, zato što nismo imali valuaciju.;0:37:02 - 0:37:07
Nismo imali valuaciju, onda to vrijedi za proizvodnu formulu.;0:37:07 - 0:37:10
Dakle, vrijedi negacija formule, ako ne vrijedi formula, ali za fiksnu valuaciju.;0:37:10 - 0:37:14
Ok, sad, primijenim pretpostavku indukcije, dakle, sa formula g je manje;0:37:14 - 0:37:19
složenosti nego ne g, dakle, za nju vrijedi ovo tu, naravno, šta vrijedi?;0:37:19 - 0:37:24
Vrijedi ekvivalencija, to je ključna, dakle, ja cijelo vrijeme dokazujem ekvalenciju.;0:37:24 - 0:37:28
Dakle, ako i samo ako.;0:37:28 - 0:37:30
Znači, za formulu g vrijedi da je ona istimita tu, ako i samo ako je ovaj skup;0:37:31 - 0:37:38
onih koji glasaju za nju element od uveka.;0:37:38 - 0:37:41
Naravno, ako su te dvije stvari ekvalentne, ono su i njihove negacije ekvalentne.;0:37:41 - 0:37:44
Znači, to ne vrijedi u strukturi, ako i samo ako skup glasača nije dovoljno veliko.;0:37:44 - 0:37:50
E, međutim, sad kažem svojstvo 5.;0:37:50 - 0:37:53
Ako nisi u, onda je tvoj komplement u, i opet u to.;0:37:53 - 0:37:58
Dakle, točno jedna od dva s dvojice je u.;0:37:58 - 0:38:00
Dakle, opet imam ako i samo ako, komplement toga je u.;0:38:00 - 0:38:03
A šta je komplement? Komplement su svi ijevi na kojima ovo ne vrijedi.;0:38:03 - 0:38:07
Međutim, opet, sad imam fiksnu valuaciju, samo šta je ona vi,;0:38:07 - 0:38:11
to znači da uz tu fiksnu valuaciju vrijedi upravo negacija od g.;0:38:11 - 0:38:15
I kad pogledam početak i kraj, to je upravo tvrdnja za nege, za formulu nege.;0:38:15 - 0:38:21
Danje, daj će mi je konjunkcija.;0:38:22 - 0:38:27
Aha, dobro, konjunkcija.;0:38:29 - 0:38:31
Može, ajde, možda ovo.;0:38:31 - 0:38:33
Znači, konjunkcija je dosta jednostavna, ali ima par subtilnosti.;0:38:33 - 0:38:39
Dakle, na strukturi uz valuaciju vrijedi konjunkcija,;0:38:39 - 0:38:43
ako vrijede oba konjunkta, opet kažem, vrlo jednostavno.;0:38:43 - 0:38:47
Po predpostavci indukcije, to znači da je ova dva skupa,;0:38:47 - 0:38:51
znači skup glasača za g i skup glasača za h, su dovoljno velike.;0:38:51 - 0:38:56
E, ali onda? Onda je svakako njihov presjek dovoljno velik,;0:38:56 - 0:39:00
znači ovaj smjer vrijedi po zatvorenosti na presjeke,;0:39:00 - 0:39:03
ali vrijedi i ovaj smjer po zatvorenosti na adskupove,;0:39:03 - 0:39:05
jer presjek, svaka dva, a i b, su adskupove od a presjek b.;0:39:05 - 0:39:09
Znači, ako ja presjek b u ultrafiltru, u bilo kakvom filtru,;0:39:09 - 0:39:13
onda su a i b umutra, znači opet vrijedi ako i samo ako.;0:39:13 - 0:39:16
Dobro, međutim što je presjek taj dva skupa?;0:39:17 - 0:39:19
Pa presjek taj dva skupa je skup svih j na kojima vrijedi i ovo i ovo,;0:39:19 - 0:39:23
pa to je točno skup svih j na kojima vrijedi konjunkcija.;0:39:23 - 0:39:26
I to je točno tvrdnje za konjunkciju.;0:39:26 - 0:39:28
E, i još je preostalo vidjeti egzistencijanu kvantifikaciju.;0:39:28 - 0:39:33
Tu sad ima subtilnosti, trebamo malo misliti o ovim induciranim valuacijama,;0:39:33 - 0:39:38
a kažem, to bih ostavio vama da skroz pročete do kraja,;0:39:38 - 0:39:43
da se uvjerite da je to što ima, ali samo da prođemo kroz to.;0:39:43 - 0:39:47
Znači, predpostavka indukcije je da...;0:39:47 - 0:39:50
Ne, zapravo, ja trebam dokazati opet ovo je ako i samo ako,;0:39:51 - 0:39:55
i ovdje dokazujem jedan smjer...;0:39:55 - 0:39:58
Ne, dokazujem oba smjera, ok.;0:40:01 - 0:40:03
Prvo predpostavim da na ultraproduktu vrijedi egzistencijalno kvantificirana formula.;0:40:03 - 0:40:08
To po definiciji istinitosti egzistencijalno kvantificirane formule,;0:40:09 - 0:40:13
znači da imaš valuaciju, sjećate se ono, Vx je bilo, znači,;0:40:13 - 0:40:17
valuacija koja se podudara sa V na svim variablama osim možda na X,;0:40:17 - 0:40:21
znači, smije se i na X podudarati, ali ne mora na X, a na svim ostalim mora.;0:40:21 - 0:40:25
Znači, takva valuacija postoji.;0:40:25 - 0:40:27
E, i sad kaže, lako je vidjeti da mi niste i rećili.;0:40:27 - 0:40:30
Dakle, što je ovo? Ovo je Vx, dakle, Vx je opet nekakva valuacija;0:40:30 - 0:40:34
koja je, to je ona priča, svaka valuacija je zapravo inducirana nekakvom familijom,;0:40:35 - 0:40:44
znači, ima smisla napisati što je Vx pa onda to I.;0:40:44 - 0:40:50
Taj Vx je također induciran nekakvom familijom VxI.;0:40:50 - 0:40:54
Dobro, međutim, one, oni ijevi takvi da uz valuaciju VxI vrijedi G,;0:40:55 - 0:41:04
je podskup od onih ijeva takvih da na V i mrvi su promijenjene,;0:41:04 - 0:41:14
dakle, promijenjene možda u X, vrijedi G.;0:41:14 - 0:41:17
Mogu reći, ovdje sam promijenio pojedini element,;0:41:18 - 0:41:23
a ovdje sam promijenio čitav redak, dakle, nekakve tablice.;0:41:23 - 0:41:27
S jedne strane imam ove ijeve, s druge strane imam varijable.;0:41:27 - 0:41:30
Sad samo gledam, s obzirom na varijablu X, možda onda,;0:41:30 - 0:41:33
bolje reći, stupac, dakle, ali sigurno postoji onda valuacija čitava;0:41:33 - 0:41:39
koju jednostavno definiram na ostalim varijablama kako god hoću.;0:41:39 - 0:41:42
Ovaj, odnosno, ne, uzmem, znači, uzmem taj V i, Vx,;0:41:42 - 0:41:49
ovaj i on je nastao od nekakvog V i, znači, definiram ga kao V i svuda,;0:41:49 - 0:41:55
a na X-u ga definiram kao VxI.;0:41:55 - 0:41:59
I onda, na taj način sam dobio valuaciju koja se podudara sa V i;0:41:59 - 0:42:03
na svim varijablama osim možda na X, evo, promijenio sam samo na X-u,;0:42:03 - 0:42:07
dakle, ima smisla, evo, znači, sa V i pa onda X, ovdje.;0:42:07 - 0:42:11
Subtilno je različito ovo dvoje i stvarno to nisu jednake skupove,;0:42:11 - 0:42:16
znači, možete stvarno probati smisli kad ovdje ne vrijedi jednakasta,;0:42:16 - 0:42:19
ali vrijedi ovaj implozijac.;0:42:19 - 0:42:21
A to je dovoljno jer onaj tamo skup je upravo skup onih na kojim,;0:42:21 - 0:42:25
glasača za existencijalno kvantificiranu formulu, to je U,;0:42:25 - 0:42:29
dakle,;0:42:29 - 0:42:31
a ne, ovaj je U,;0:42:41 - 0:42:43
a da, naravno, ovo me ne znam, dakle, ali znam da je nadskup od ovoga,;0:42:45 - 0:42:50
a ovaj je element od U, pa je onda i ovaj panirovan nadskup.;0:42:50 - 0:42:54
Ok.;0:42:55 - 0:42:56
Ovdje u smjer, opet, dakle, samo ova subtilnost, samo sad ne mijenjem stupce,;0:42:57 - 0:43:03
nego mijenjem redke tablice, ali, opet kažem, probajte se,;0:43:03 - 0:43:06
se uvjeriti da to stvarno štima.;0:43:06 - 0:43:08
Najlakši način je da stvarno nadstavite dvoje dimenzionalno tablicu,;0:43:08 - 0:43:11
znači, s jedne strane su ovo mijevi, s druge strane su ovo mixevi,;0:43:11 - 0:43:13
i onda gledajte šta se tu zbiva.;0:43:13 - 0:43:15
Aha, ima, ima još ovdje, znači, da,;0:43:19 - 0:43:21
kad ja induciram takvu V crtica, da je ona doista oblika V pa dolje x-ić,;0:43:22 - 0:43:28
znači da je stvarno se pod udara sa V, sa V na svim variablama različitih od x.;0:43:29 - 0:43:33
Znači, čak i raspisano.;0:43:35 - 0:43:37
Ok, i sad, što sam napravio?;0:43:37 - 0:43:38
Naprao sam za izdencijalnu konjunkciju, negaciju i atomarne,;0:43:38 - 0:43:43
ali to su zapravo sve, jer kažem, svi ostali veznici i kvantifikatori;0:43:43 - 0:43:46
se mogu napisati pomoću ovih tri, dakle, zapravo,;0:43:46 - 0:43:50
dalje više ne moram.;0:43:50 - 0:43:52
I sad, dakle, to je bilo za proizvodnju formulu,;0:43:52 - 0:43:55
na reduciranim variablama, na reduciranim evalovacijama,;0:43:55 - 0:43:58
ali korular, naravno, ako imam rečenicu, onda ne moram ništa o evalovacijama prizivno,;0:43:58 - 0:44:03
onda jednostavno, donostavno dobijem ono što bih nekako htio od ove glazačke mašinerije.;0:44:03 - 0:44:07
Dakle, formula rečenica vrijedi na ultra produktu,;0:44:07 - 0:44:11
ako i samo ako na dovoljno velikom skupu faktora tog ultra produkta vrijedi.;0:44:11 - 0:44:18
Eto. Ima pitanja? Nema? Ok.;0:44:18 - 0:44:23
