Speech;Timestamp
Uvijek postoji m nije u k.;0:26:57 - 0:27:03
Dobro, uzmimo za početak jednočlani skup.;0:27:08 - 0:27:10
Znači, ako uzmem jednočlani podskup od TH od M, zapravo sam uzo neku rečenicu iz TH od M.;0:27:10 - 0:27:17
Ta rečenica je takva da naravno vrijedi na m, ali vrijede sve rečenice iz TH od k.;0:27:17 - 0:27:38
Znam da sam ovo bio raspjesivo i mislim da sam baš i prošle godine isto raspjesivao, odnosno prošli put kad sam to držao.;0:27:47 - 0:28:02
Ali mislim da sam uspio, samo sad...;0:28:02 - 0:28:07
Znači, moram nekako iskoristiti da je M model za teoriju od k.;0:28:17 - 0:28:30
Teorija od k je ovo, odnosno možda bolje ovo.;0:28:30 - 0:28:37
Znači, za svaku rečenicu koja zadovoljava ovo svojstvo,;0:28:37 - 0:28:42
za svaku rečenicu koja je istinita na svim strukturama iz klase k, vrijedi da je ona istinita i na M.;0:28:42 - 0:28:51
Ali men treba u suportnom smjeru. Meni sad treba nešto što je istinito na M.;0:28:54 - 0:29:01
Ha, ha, ha, ha, ha.;0:29:01 - 0:29:07
Za svaki M iz k na M vrijedi f,;0:29:09 - 0:29:23
za svaki, sad da, nije ga dobro znači sa M, M crtica iz k na M crtica vrijedi f, povlači da na M vrijedi f.;0:29:23 - 0:29:34
I to vrijedi za svaku rečenicu f. To je zapravo ono što tu piše.;0:29:39 - 0:29:49
Ali, treba nekako ovaj smjer.;0:29:53 - 0:30:04
Čekaj, čekaj, šta mi to?;0:30:16 - 0:30:18
Postojana je pravila za preraksnu normalnu formu. Ovo zapravo kaže da ovaj kvantifikator mogu staviti skroz izvan,;0:30:24 - 0:30:31
a ga pretvorimo u egzistencijalni.;0:30:31 - 0:30:33
Dakle, postoji M crtica iz k, takav da na M crtica vrijedi f, povlači da na M vrijedi f.;0:30:34 - 0:30:49
I sad hoću reći da je to taj M i, ali nemam zapravo nikakav razlog za to vjerovat.;0:30:54 - 0:31:05
Dobro, ništa od ovoga mi ne treba više.;0:31:16 - 0:31:19
Uvijek, uvijek.;0:31:23 - 0:31:25
Šta mi je da dalje?;0:31:39 - 0:31:41
Učuvanjima, dobro.;0:31:44 - 0:31:46
Uvijek, uvijek.;0:31:53 - 0:31:55
Znači, neka je i iz i proizvodnja.;0:32:01 - 0:32:05
Uvijek, uvijek.;0:32:06 - 0:32:08
To zapravo znači da je i konačan skup nekakvih formula f1 do fk,;0:32:20 - 0:32:29
koje su sve u TH od M, znači na M vrijedi f1, na M vrijedi fk.;0:32:29 - 0:32:40
Onda naravno na M vrijedi njihova konjunkcija.;0:32:41 - 0:32:44
Dobro?;0:32:50 - 0:32:51
Dobro?;0:32:51 - 0:32:52
A to znači da je konjunkcija također u TH od M.;0:32:56 - 0:33:06
Da, sve jedno, nema nikakve veze sa TH od K.;0:33:21 - 0:33:25
Na M.;0:33:47 - 0:33:48
T.;0:33:52 - 0:33:53
Dobro, kada bi smo to negako imali? Šta bi smo dalje mogli raditi?;0:34:10 - 0:34:14
Kaže, kao u dogazu terenovne kompagnosti možemo i dobrati ultrafilter u takav;0:34:16 - 0:34:20
kako da bi ovaj ultraprodukt je model za čitav TH od M.;0:34:21 - 0:34:27
Znači, TH od M igra ulogu koju je S igrao tu.;0:34:28 - 0:34:34
To je barem jasno.;0:34:36 - 0:34:38
A kako to napravimo? Tako da zapravo za svaki konačni podskup;0:34:42 - 0:34:46
odaberemo jedan takav, da, dakle, definitivno nema druge nego stvarno probati;0:34:47 - 0:34:53
naći takav MI i onda dokažemo da to ima svojstvo konačnih presjeka,;0:34:54 - 0:35:00
to je opet jasno i onda se može nadopuniti do ultrafiltera.;0:35:01 - 0:35:06
Dakle, stvarno, nema...;0:35:07 - 0:35:09
Htio sam vidjeti je li ova rečenica možda kriva, ali stvarno nije.;0:35:10 - 0:35:14
Dakle, osim ovo lako se vidi da to je možda kriva.;0:35:14 - 0:35:18
Što je da pretpostavimo s uključnjom?;0:35:22 - 0:35:24
Dobro, da vidimo, ajde.;0:35:25 - 0:35:27
Pretpostavimo da imamo nekakav I 0,;0:35:30 - 0:35:33
znači ta I 0 je onda nekakav konkretni F1 do Fk,;0:35:34 - 0:35:40
znači podskup od TH ovdje M,;0:35:41 - 0:35:47
takav da za svaki M iz H na MI ne vrijedi I.;0:35:49 - 0:36:03
I je konačan skup, znači to bi zapravo značilo da postoji...;0:36:04 - 0:36:08
sad naravno ne mogu značiti I, ali...;0:36:09 - 0:36:11
J od 1 do k takav da na M ne vrijedi Fj.;0:36:12 - 0:36:18
Dobro.;0:36:19 - 0:36:20
Da, da, Fj je rečenica, dakle na M vrijedi negacija od Fj.;0:36:24 - 0:36:32
I sad postoji...;0:36:33 - 0:36:34
Dobro, to isto mogu napisati skupa kao na M, znači vrijedi disjunkcija negacija od Fj.;0:36:34 - 0:36:44
To.;0:36:46 - 0:36:47
Znači postoje nekakav, znači pretpostavimo suprtno,;0:36:51 - 0:36:54
postoje nekakav konačan skup takav da na svakoj strukturi iz H;0:36:57 - 0:37:03
vrijedi ova tu disjunkcija ovih negacija.;0:37:04 - 0:37:08
To bi značilo, doslovno, da je disjunkcija tih negacija element od TH od K.;0:37:09 - 0:37:16
Najmo u ovom formulu označit sa G.;0:37:18 - 0:37:22
Dakle, G je element TH od M crtica;0:37:23 - 0:37:28
za svaki M crtica iz K.;0:37:29 - 0:37:34
To bi zapravo značilo da je G element TH od K.;0:37:35 - 0:37:39
A M je model za TH od K.;0:37:46 - 0:37:51
TH od K.;0:37:51 - 0:37:52
Dakle, M je model za G.;0:37:56 - 0:37:58
Dobro, dobro, da, točno.;0:38:06 - 0:38:07
To bi značilo da je M model za G.;0:38:10 - 0:38:13
I za ova.;0:38:13 - 0:38:14
A to bi značilo da postoji J od 1 do K,;0:38:16 - 0:38:23
takav da M nije model za FJ.;0:38:24 - 0:38:28
Međutim, to je valjda kontradikcija jer svaki od ovih tu FJ;0:38:29 - 0:38:34
je element od TH od M.;0:38:35 - 0:38:37
Super, hvala.;0:38:38 - 0:38:39
Dakle, ne, treba ovo se probaciti na negativno.;0:38:40 - 0:38:44
Jer u retrospektiviji je očitvar, kao ne želim ovaj smjer i ne želim ovaj smjer.;0:38:45 - 0:38:48
Onda naravno gledam negacije.;0:38:49 - 0:38:50
Super.;0:38:54 - 0:38:55
Dakle, ne, definitivno nelako, ali vidi se da ovo ne vrijedi,;0:38:56 - 0:39:02
dakle za svaki postoji M i I.;0:39:03 - 0:39:04
Dobro, e sad, je li isto kao u dokazu teoremalne kompaktnosti?;0:39:04 - 0:39:10
Pa jest, jer dakle kad god uzmem konačno mnogo ovih karakterističnih S-ova,;0:39:11 - 0:39:14
onda ovaj skup formula koje svaka od njih generira to,;0:39:15 - 0:39:21
će biti konačan skup i bit će u svakom od njih.;0:39:22 - 0:39:24
Dakle, doslovno, to je isto.;0:39:25 - 0:39:26
I kažem, s obzirom na to da smo pričali o konačnim podskupovima ovog skupa,;0:39:27 - 0:39:31
na ultraproduktu tih struktura će, s obzirom na taj ultrafilter,;0:39:31 - 0:39:36
će vrijediti taj čitav skup.;0:39:37 - 0:39:38
Dobro, i sad, naravno, svaki M i I je element od K, tako sam ih birao,;0:39:39 - 0:39:45
dakle ovaj ultraprodukt je ultraprodukt nad K,;0:39:46 - 0:39:49
odnosno struktura iz K, a K je zatvorena na ultraprodukte,;0:39:50 - 0:39:53
znači i sam ultraprodukt mora biti u K.;0:39:54 - 0:39:56
S druge strane, činjenica da ovo vrijedi, zapravo znači da su elementarno ekivalentne.;0:39:57 - 0:40:05
Dakle, zapravo da, ali opet, to je ova priča,;0:40:06 - 0:40:08
jedan smjer ide direktno, a drugi smjer ide pozivanjem na negaciju.;0:40:08 - 0:40:12
Kaže, ako je neka rečenica istinita na M, onda je u TH od M,;0:40:12 - 0:40:18
onda vrijedi na ovom ultraproduktu, jer na ultraproduktu vrijede sve rečenice iz TH od M.;0:40:18 - 0:40:23
Znači, ako rečenica vrijedi ovdje, onda vrijedi ovdje.;0:40:23 - 0:40:26
E sad, kak dobijem obrat?;0:40:26 - 0:40:27
Tako da pretpostavim da rečenica vrijedi ovdje, ali ne vrijedi ovdje,;0:40:27 - 0:40:31
onda njezina negacija vrijedi ovdje i onda na negaciju primijenim istu stvar.;0:40:31 - 0:40:35
Znači, da, ovaj trik opet isto, samo funkcionira.;0:40:35 - 0:40:40
E i sad, K je zatvorena na elementarnu ekvalenciju,;0:40:40 - 0:40:43
ovo je iz K, ovo je elementarno ekvalentno, znači mora biti to iz K;0:40:43 - 0:40:46
i to je točno ono što sam htio pokazati.;0:40:46 - 0:40:49
Ovo je ono što sam krenuo sam od M iz ove strane,;0:40:49 - 0:40:52
dokazao sam da je na ovoj strani, dokazao sam drugu inkluziju ovdje.;0:40:52 - 0:40:56
Dobro, e sad, znači to je bio teorijal, kao elementarna je,;0:41:01 - 0:41:04
aksijomatizabilna je znači bilo kakve skupom formula,;0:41:04 - 0:41:07
ako je zatvorena ultraprodukta elementarnu ekvalenciju.;0:41:07 - 0:41:10
A posljedica znači, ak si znači, delta je elementarna,;0:41:10 - 0:41:13
to je kao konačno aksijomatizabilna.;0:41:13 - 0:41:15
To smo imali prije, vidjeli opet posljedice teorema kompaktnosti,;0:41:15 - 0:41:22
dakle delta je elementarna ako i samo ako su ona i njezin komplement,;0:41:22 - 0:41:28
znači komplement u odnosu na klasu svih struktura,;0:41:28 - 0:41:31
nad tom istom signaturom, su elementarni,;0:41:31 - 0:41:35
a onda naravno primijenjujući ovaj teorem možemo reći;0:41:35 - 0:41:38
ako su K i K komplement zatvoreni na ultraprodukte elementarnoj ekvalenciji.;0:41:38 - 0:41:42
Dobro, super. I sad, dobro, dajmo četiri minute samo možda malo ispričati.;0:41:45 - 0:41:54
Sad ćemo dokazati nekoliko, mislim ispričati nekakve dokaze;0:41:54 - 0:41:59
ili high level ideje u dokazima.;0:41:59 - 0:42:02
Neki će biti poprilično precizni, ali neki će biti tosta mahanja rukama,;0:42:03 - 0:42:07
takozvanih teorema očuvanja, dakle, koje se svi odnose;0:42:08 - 0:42:14
na to da uspostavimo vezu između,;0:42:14 - 0:42:18
dobro, između klase modela neke teorije i sintaksnog oblika;0:42:22 - 0:42:27
formula u toj teoriji. Znači, možemo na primjer reći;0:42:28 - 0:42:31
ako su sve, teorija je znači skupnje nekakvih rečenica,;0:42:31 - 0:42:35
ako su sve rečenice u te, na primjer, univerzalne,;0:42:35 - 0:42:38
što to zapravo znači? To znači da koriste samo univerzalne kvantifikatore,;0:42:39 - 0:42:42
dakle, ih hrpetimo, univerzalnih kvantifikatora i onda nekakvu formulu;0:42:42 - 0:42:47
koja ne koristi kvantifikatore. Dakle, krivo je reći koriste samo;0:42:47 - 0:42:50
univerzalne kvantifikatore, pazite, to na primjer onda bi uključivalo;0:42:50 - 0:42:53
i ovako nešto. A to naravno, kada želite pretvoriti u prenešto;0:42:53 - 0:43:02
normalnu formu, onda ovaj kvantifikator postane egzistencijalni,;0:43:02 - 0:43:05
dakle, treba paziti na to. Ne tako, nego kad ih zapišem;0:43:05 - 0:43:09
u prenešto normalnoj formi, dakle, da svi kvantifikatori dođu na početak;0:43:09 - 0:43:12
i nakon toga ide formula bez kvantifikatora, onda ispadne da su svi ti;0:43:12 - 0:43:16
kvantifikatori zapravo bili univerzalni. Dakle, taj sintaksni oblik onda,;0:43:16 - 0:43:22
konkretni prenešto normalna forma sa samo univerzalnim kvantifikatorima;0:43:22 - 0:43:25
zovemo univerzalna formula. Dobro, i onda naravno univerzalna teorija;0:43:25 - 0:43:29
je ona skup rečenica čije sve elementi su univerzalne rečenice.;0:43:29 - 0:43:35
I sad možemo se pitat, dakle, kako izgleda, odnosno na šta je zatvorena;0:43:36 - 0:43:40
klasa modela nekakve univerzalne teorije.;0:43:44 - 0:43:47
Znači, vidjeli smo, naravno, ako nemamo nikakve ograničenja sintaksno;0:43:48 - 0:43:52
na klasu modela, onda to je zapravo ova priča.;0:43:54 - 0:43:59
Ultraprodukti i elementarna ekvalencija.;0:43:59 - 0:44:01
I sad, naravno, ako imamo nekakve dodatne restrikcije na oblik tih formula u teoriji,;0:44:01 - 0:44:11
onda možda možemo zahtijevati i nekakva druga zatvorenja.;0:44:11 - 0:44:15
Dobro, samo za početak da se malo sprijateljimo s tom univerzalnošću.;0:44:16 - 0:44:19
Recimo, na primjer, teorija linearnih uređaja je takva.;0:44:19 - 0:44:22
Dakle, ako se sjećate bilo je i refleksivnost, to je naravno za svaki x,;0:44:22 - 0:44:27
x nije u relaciji sa x, dakle, naravno, ona tamo je negacija,;0:44:27 - 0:44:30
ali je negacija otvorene formule, dakle, univerzalni kvantifikator na početku.;0:44:30 - 0:44:34
Transitivnost, tri univerzalna kvantifikatora za svaki x, za svaki y, za svaki z,;0:44:36 - 0:44:40
pa onda nešto, bez kvantifikatora.;0:44:40 - 0:44:42
I usporedivost svaka dva elementa, opet, za svaki x, za svaki y, vrijedi jedno od tri stvari.;0:44:43 - 0:44:50
Dakle, sasvim jasno.;0:44:50 - 0:44:51
I sad, kaže, teorija grupa, općenito nije, mislim, ona kak se obično prezentira,;0:44:52 - 0:44:55
nije univerzalna, jer, naravno, ima onih egzistencijelnih kvantifikatora, kaže,;0:44:55 - 0:45:00
postoji neutralni element i čak što više ima onaj ugnježdjeni egzistencijalni,;0:45:00 - 0:45:05
za svaki element postoji invers.;0:45:05 - 0:45:07
Evo sad, naravno, post ćemo vidjeti skroz općenitu tehniku,;0:45:08 - 0:45:11
kako to možemo riješiti, to se zove skulemizacija,;0:45:11 - 0:45:14
ali ovak na prste, u teoriji grupa, možemo to i direktno vidjeti.;0:45:14 - 0:45:18
Dakle, jednostavno, za ovaj e uvedemo konstantki simbol i onda kažemo,;0:45:19 - 0:45:23
aha, nećemo imat' akcijom, nego ćemo jednostavno to označavat' sa 1.;0:45:23 - 0:45:27
A za ugnježdjeni egzistencijalni, jest kompliciranije, ali isto nije strašno,;0:45:28 - 0:45:34
dakle, uvede se funkcijski simbol koji ima onoliku mjesnost koliko ima;0:45:34 - 0:45:38
univerzalnih kvantifikatora ispreda, ako ja kažem.;0:45:38 - 0:45:41
Za svaki x postoji y, takav da tu nešto od x i y,;0:45:42 - 0:45:51
to zapravo mogu zapisati u obliku za svaki x vrijedi nešto od x i f od x.;0:45:51 - 0:46:00
Jednomjesni funkcijski simbol f.;0:46:01 - 0:46:03
Dakle, kažem, to je skrozopćeniti postupak kojim se to radi,;0:46:07 - 0:46:10
se zove skulemizacija, ali ovak, kažem, je nekak sasvim jasno,;0:46:10 - 0:46:16
jer to upravo u teoriji grupa radimo kad uvedemo osnaku x na minus 1,;0:46:16 - 0:46:22
dakle, ovaj minus 1 možemo shvatiti kao nekakav postfiksni funkcijski simbol.;0:46:22 - 0:46:26
Dobro, i samo za kraj, dakle, konjunkcija dvije univerzalnih formula,;0:46:28 - 0:46:33
naravno, nije općeniti univerzalna formula jer nije ovog oblika,;0:46:33 - 0:46:36
ali je sasvim jasno da mogu sve te univerzalne kvantifikatore staviti na početak,;0:46:36 - 0:46:39
ono, na pravila za preneksnu normalnu formu i niš' se neće promijeniti,;0:46:39 - 0:46:43
znači, samo će ostati u zagradi konjunkcija dvije otvorene formule,;0:46:43 - 0:46:47
ona je otvorena i, možemo reći, znači, je logički ekvivalent na nekoj univerzalnoj formuli.;0:46:47 - 0:46:52
Dobro, evo, teorem znači glasi ovako, znači, očuvana je za podmodele,;0:46:53 - 0:46:58
ali to ćemo vidjeti nakon pauza.;0:46:58 - 0:47:01
